Team #,CMP,Event,P(DCMP),P(CMP)
1160,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.872135,0.127487
4160,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0337182,0.00147511
6560,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.508104,0.0451098
5760,2026cancmp,"FIRST California Northern State Championship",0.784031,0.158394
4470,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.571392,0.115336
9470,2026cancmp,"FIRST California Northern State Championship",1,0.974415
8870,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.218472,0.0238907
3970,2026cancmp,"FIRST California Northern State Championship",1,0.556028
1280,2026cancmp,"FIRST California Northern State Championship",0.784031,0.158394
4990,2026cancmp,"FIRST California Northern State Championship",0.704126,0.0524881
4201,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.609292,0.166106
3501,2026cancmp,"FIRST California Northern State Championship",0.655264,0.10767
4501,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.505227,0.0867401
9111,2026cancmp,"FIRST California Northern State Championship",0.134329,0.0206236
4711,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0,0
8521,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0198385,0.000585205
2141,2026cancmp,"FIRST California Northern State Championship",0.103879,0.012172
4141,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.405098,0.0680354
3341,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.108744,0.0151539
1351,2026cancmp,"FIRST California Northern State Championship",0.30902,0.0369989
2551,2026cancmp,"FIRST California Northern State Championship",0.552478,0.0844675
8751,2026cancmp,"FIRST California Northern State Championship",0,0
5851,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.112429,0.00631413
1661,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0533921,0.00283288
4171,2026cancmp,"FIRST California Northern State Championship",0.606961,0.106251
5171,2026cancmp,"FIRST California Northern State Championship",0.379301,0.0511546
9271,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.35608,0.0250935
9471,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0047457,0.000118271
1671,2026cancmp,"FIRST California Northern State Championship",1,0.117233
6981,2026cancmp,"FIRST California Northern State Championship",0.0165503,0.00164266
8891,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.313031,0.0492849
2102,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.359576,0.0717087
9202,2026cancmp,"FIRST California Northern State Championship",0.122651,0.0145648
5012,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.439141,0.0356353
3512,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.999771,0.47071
4322,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.733587,0.207957
1622,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.230994,0.0235229
6822,2026cancmp,"FIRST California Northern State Championship",0.00658119,0.000502945
7042,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.329855,0.055566
1452,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0831681,0.00436027
9452,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.833617,0.114639
8852,2026cancmp,"FIRST California Northern State Championship",0.25026,0.0289684
3952,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.246063,0.0310207
6662,2026cancmp,"FIRST California Northern State Championship",0.146481,0.0241369
6962,2026cancmp,"FIRST California Northern State Championship",0.973349,0.379586
1072,2026cancmp,"FIRST California Northern State Championship",0.613616,0.220396
6072,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.230994,0.0235229
9772,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0831681,0.00436027
1972,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0314375,0.00119948
3482,2026cancmp,"FIRST California Northern State Championship",0.260368,0.064551
7413,2026cancmp,"FIRST California Northern State Championship",0.474734,0.0620296
2813,2026cancmp,"FIRST California Northern State Championship",0.606961,0.106251
4123,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.675674,0.220959
1323,2026cancmp,"FIRST California Northern State Championship",1,0.945122
7323,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0831681,0.00436027
8033,2026cancmp,"FIRST California Northern State Championship",1,0.4571
8533,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0949088,0.00628632
2543,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.649169,0.177256
2643,2026cancmp,"FIRST California Northern State Championship",0.30902,0.0369989
4643,2026cancmp,"FIRST California Northern State Championship",0.122651,0.0145648
3863,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0195545,0.000937138
2073,2026cancmp,"FIRST California Northern State Championship",0.483409,0.16173
2473,2026cancmp,"FIRST California Northern State Championship",0.37505,0.0510313
3473,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.027661,0.00129179
9573,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.135402,0.0100962
4973,2026cancmp,"FIRST California Northern State Championship",0.0182988,0.00148219
8793,2026cancmp,"FIRST California Northern State Championship",0.993182,0.468898
5104,2026cancmp,"FIRST California Northern State Championship",0.993182,0.468898
2204,2026cancmp,"FIRST California Northern State Championship",0.608151,0.187685
2404,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.218472,0.0238907
8404,2026cancmp,"FIRST California Northern State Championship",0.00101503,5.09204e-05
3704,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.24499,0.0230668
4904,2026cancmp,"FIRST California Northern State Championship",0.197077,0.0235397
6904,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.17818,0.0168009
9114,2026cancmp,"FIRST California Northern State Championship",0.0235285,0.00223301
4414,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1,0.945122
5514,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.328619,0.0461073
6814,2026cancmp,"FIRST California Northern State Championship",0.878786,0.272977
5124,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.722147,0.229991
5924,2026cancmp,"FIRST California Northern State Championship",0.379301,0.0511546
6934,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.482192,0.0394668
1854,2026cancmp,"FIRST California Northern State Championship",0.00305657,0.000211065
2854,2026cancmp,"FIRST California Northern State Championship",0.30902,0.0369989
6764,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0,0
4964,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.218472,0.0238907
5274,2026cancmp,"FIRST California Northern State Championship",0.138057,0.0201186
5474,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.25424,0.0380922
9084,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.643906,0.0617384
2584,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.930101,0.164188
9584,2026cancmp,"FIRST California Northern State Championship",0.552478,0.0844675
6884,2026cancmp,"FIRST California Northern State Championship",0.0785578,0.00818634
2984,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.482192,0.0394668
4984,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.371747,0.0692509
6305,2026cancmp,"FIRST California Northern State Championship",0.606961,0.106251
9505,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.124747,0.0149772
5805,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.871421,0.1643
4415,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.93657,0.597323
7415,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1,0.752478
1515,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.178423,0.0256922
6515,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.757712,0.0925874
9615,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.135402,0.0100962
5025,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.156012,0.00930451
9125,2026cancmp,"FIRST California Northern State Championship",0.0785578,0.00818634
3925,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.553512,0.0459883
2035,2026cancmp,"FIRST California Northern State Championship",0.197077,0.0235397
2135,2026cancmp,"FIRST California Northern State Championship",0.520583,0.134688
4135,2026cancmp,"FIRST California Northern State Championship",0.103879,0.012172
5835,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.324778,0.0680544
3045,2026cancmp,"FIRST California Northern State Championship",0.655264,0.10767
8045,2026cancmp,"FIRST California Northern State Championship",0.00658119,0.000502945
7245,2026cancmp,"FIRST California Northern State Championship",0.00476991,0.000526206
3255,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1,0.577353
4255,2026cancmp,"FIRST California Northern State Championship",0.342077,0.0703409
6665,2026cancmp,"FIRST California Northern State Championship",0.894319,0.222917
4765,2026cancmp,"FIRST California Northern State Championship",0.143338,0.0143646
3965,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.218472,0.0238907
5285,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.757712,0.0925874
2485,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.871421,0.1643
6885,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.115792,0.0155091
3295,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.00322149,8.66179e-05
6695,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.17818,0.0168009
6995,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.904322,0.539161
8006,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.17931,0.0257881
6506,2026cancmp,"FIRST California Northern State Championship",0.37505,0.0510313
9706,2026cancmp,"FIRST California Northern State Championship",0.0812974,0.00839317
8016,2026cancmp,"FIRST California Northern State Championship",0.655264,0.10767
5026,2026cancmp,"FIRST California Northern State Championship",0.845972,0.230973
6036,2026cancmp,"FIRST California Northern State Championship",1,0.556028
5136,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1,0.0591828
1836,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.48819,0.103068
3256,2026cancmp,"FIRST California Northern State Championship",1,0.562761
4276,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0314375,0.00119948
3476,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.705862,0.221269
4186,2026cancmp,"FIRST California Northern State Championship",0.0361024,0.00424013
9696,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.324966,0.0575001
5507,2026cancmp,"FIRST California Northern State Championship",0.474734,0.0620296
7607,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0,0
5817,2026cancmp,"FIRST California Northern State Championship",1,0.751027
5027,2026cancmp,"FIRST California Northern State Championship",0,0
7327,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0,0
2827,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0113047,0.000583489
5137,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.571371,0.144883
7137,2026cancmp,"FIRST California Northern State Championship",0.415215,0.110133
2637,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1,0.945122
7447,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.115792,0.0155091
3647,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.725328,0.0715652
7157,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.643906,0.0617384
3257,2026cancmp,"FIRST California Northern State Championship",0.730436,0.158571
6657,2026cancmp,"FIRST California Northern State Championship",0.25026,0.0289684
1857,2026cancmp,"FIRST California Northern State Championship",0.434782,0.0575257
5857,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.336548,0.0432677
2367,2026cancmp,"FIRST California Northern State Championship",0.00305657,0.000211065
7667,2026cancmp,"FIRST California Northern State Championship",0.973349,0.379586
1967,2026cancmp,"FIRST California Northern State Championship",0.0822212,0.00646002
7777,2026cancmp,"FIRST California Northern State Championship",0.134329,0.0206236
1197,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.917365,0.549428
3408,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.218472,0.0238907
9408,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.886273,0.492905
6418,2026cancmp,"FIRST California Northern State Championship",0.673959,0.116644
6918,2026cancmp,"FIRST California Northern State Championship",0.00305657,0.000211065
3128,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1,0.874786
3328,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0831681,0.00436027
7528,2026cancmp,"FIRST California Northern State Championship",0.00476991,0.000526206
5728,2026cancmp,"FIRST California Northern State Championship",0.115537,0.0273933
9038,2026cancmp,"FIRST California Northern State Championship",0.331484,0.0740789
1138,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.999771,0.47071
6238,2026cancmp,"FIRST California Northern State Championship",0.434782,0.0575257
1538,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.998594,0.380929
4738,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.883133,0.444136
8048,2026cancmp,"FIRST California Northern State Championship",0.25026,0.0289684
1148,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.999771,0.47071
1458,2026cancmp,"FIRST California Northern State Championship",0.552478,0.0844675
5458,2026cancmp,"FIRST California Northern State Championship",0.320211,0.0649183
2658,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.135402,0.0100962
6658,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.25424,0.0380922
8768,2026cancmp,"FIRST California Northern State Championship",0.287281,0.0603823
1868,2026cancmp,"FIRST California Northern State Championship",0.730436,0.158571
1678,2026cancmp,"FIRST California Northern State Championship",1,0.944576
2288,2026cancmp,"FIRST California Northern State Championship",0.397293,0.0720245
1388,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.609474,0.05979
3598,2026cancmp,"FIRST California Northern State Championship",0.673959,0.116644
4698,2026cancmp,"FIRST California Northern State Championship",0.520583,0.134688
8898,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.108744,0.0151539
3309,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.177687,0.0098289
4019,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0,0
8119,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.571392,0.115336
4419,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.505217,0.103061
5419,2026cancmp,"FIRST California Northern State Championship",0.434782,0.0575257
7419,2026cancmp,"FIRST California Northern State Championship",0.999996,0.430161
4619,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",1.55896e-06,2.22771e-08
6619,2026cancmp,"FIRST California Northern State Championship",0.417243,0.129
4919,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.216984,0.0313933
2429,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.968805,0.276488
2839,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.178423,0.0256922
3749,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.471093,0.0752746
6059,2026cancmp,"FIRST California Northern State Championship",0.135273,0.015126
1159,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.027661,0.00129179
4159,2026cancmp,"FIRST California Northern State Championship",0.0822212,0.00646002
2659,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.509303,0.0907794
1759,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0047457,0.000118271
3759,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.156012,0.00930451
3669,2026cancmp,"FIRST California Northern State Championship",0.0184533,0.00153975
4669,2026cancmp,"FIRST California Northern State Championship",0.00305657,0.000211065
5669,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.154722,0.0112014
5869,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0667105,0.00277201
4079,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.643906,0.0617384
5089,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.274498,0.0335514
3189,2026cancmp,"FIRST California Northern State Championship",0.343321,0.071886
2489,2026cancmp,"FIRST California Northern State Championship",0,0
5199,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.999771,0.47071
5499,2026cancmp,"FIRST California Northern State Championship",0.0182988,0.00148219
4999,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.336548,0.0432677
10500,2026cancmp,"FIRST California Northern State Championship",0,0
11230,2026cancmp,"FIRST California Northern State Championship",0.0267415,0.00201222
11501,2026cancmp,"FIRST California Northern State Championship",0.349173,0.0886483
10221,2026cancmp,"FIRST California Northern State Championship",0.03822,0.00361292
11261,2026cancmp,"FIRST California Northern State Championship",0.0363215,0.00348301
10281,2026cancmp,"FIRST California Northern State Championship",0.410357,0.0560066
10212,2026cancmp,"FIRST California Northern State Championship",0.214736,0.0292341
10252,2026cancmp,"FIRST California Northern State Championship",0.276734,0.0316224
10372,2026cancmp,"FIRST California Northern State Championship",0.03822,0.00361292
10392,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0525039,0.00278096
11243,2026cancmp,"FIRST California Northern State Championship",0.354204,0.0411334
11463,2026cancmp,"FIRST California Northern State Championship",0.244748,0.0261772
11024,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.803963,0.093969
10644,2026cancmp,"FIRST California Northern State Championship",0.120002,0.0112458
11274,2026cancmp,"FIRST California Northern State Championship",0.349173,0.0886483
10615,2026cancmp,"FIRST California Northern State Championship",0.120002,0.0112458
10625,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0013206,1.51467e-05
10336,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.285391,0.0323965
10936,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.1672,0.00974826
10166,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0855069,0.00520506
10586,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.285391,0.0323965
11096,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.4589,0.0927647
11296,2026cancmp,"FIRST California Northern State Championship",0.349173,0.0886483
10147,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0855069,0.00520506
11247,2026cancmp,"FIRST California Northern State Championship",0.0438552,0.00326975
10658,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.285391,0.0323965
10339,2026cancmp,"FIRST California Northern State Championship",0.273416,0.0390391
10059,2026cancmp,"FIRST California Northern State Championship",0.230893,0.024825
11459,2026cascmp,"FIRST California Southern State Championship presented by Qualcomm",0.0846635,0.00530466
61,2026necmp,"New England FIRST District Championship",0.918813,0.15938
95,2026necmp,"New England FIRST District Championship",1,0.659634
97,2026necmp,"New England FIRST District Championship",0.0428134,0.00112654
58,2026necmp,"New England FIRST District Championship",0.830105,0.110632
78,2026necmp,"New England FIRST District Championship",0.442025,0.025104
88,2026necmp,"New England FIRST District Championship",0.921419,0.138229
69,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
230,2026necmp,"New England FIRST District Championship",0.981691,0.229944
190,2026necmp,"New England FIRST District Championship",1,0.664723
501,2026necmp,"New England FIRST District Championship",0.129784,0.00481644
811,2026necmp,"New England FIRST District Championship",0.396221,0.0256542
131,2026necmp,"New England FIRST District Championship",1,0.367198
151,2026necmp,"New England FIRST District Championship",0.354887,0.0196393
571,2026necmp,"New England FIRST District Championship",0.77125,0.0743379
181,2026necmp,"New England FIRST District Championship",0.0428134,0.00112654
172,2026necmp,"New England FIRST District Championship",0.921419,0.138229
133,2026necmp,"New England FIRST District Championship",0.818252,0.0821419
663,2026necmp,"New England FIRST District Championship",0.279113,0.0161526
173,2026necmp,"New England FIRST District Championship",1,0.0447233
125,2026necmp,"New England FIRST District Championship",1,0.904013
155,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
175,2026necmp,"New England FIRST District Championship",0.77125,0.0743379
195,2026necmp,"New England FIRST District Championship",1,0.810872
716,2026necmp,"New England FIRST District Championship",0.175492,0.0144637
126,2026necmp,"New England FIRST District Championship",0.0558547,0.00192411
236,2026necmp,"New England FIRST District Championship",0.99505,0.289894
246,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
166,2026necmp,"New England FIRST District Championship",1,0.456653
176,2026necmp,"New England FIRST District Championship",1,0.904013
237,2026necmp,"New England FIRST District Championship",0.442025,0.025104
157,2026necmp,"New England FIRST District Championship",0.631458,0.0425212
467,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
177,2026necmp,"New England FIRST District Championship",0.396221,0.0256542
228,2026necmp,"New England FIRST District Championship",0.562665,0.132332
138,2026necmp,"New England FIRST District Championship",0.266401,0.0132978
238,2026necmp,"New England FIRST District Championship",1,0.651195
348,2026necmp,"New England FIRST District Championship",0.805361,0.079669
558,2026necmp,"New England FIRST District Championship",0.33193,0.0392248
178,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
509,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
319,2026necmp,"New England FIRST District Championship",0.77125,0.0743379
429,2026necmp,"New England FIRST District Championship",0.535039,0.0358148
839,2026necmp,"New England FIRST District Championship",0.818252,0.0821419
999,2026necmp,"New England FIRST District Championship",0.50125,0.113318
5000,2026necmp,"New England FIRST District Championship",0.462671,0.0783078
1100,2026necmp,"New England FIRST District Championship",0.871958,0.107615
8410,2026necmp,"New England FIRST District Championship",0.266401,0.0132978
9710,2026necmp,"New England FIRST District Championship",0.998388,0.375175
6620,2026necmp,"New England FIRST District Championship",0.0558547,0.00192411
1740,2026necmp,"New England FIRST District Championship",0.0558547,0.00192411
1350,2026necmp,"New England FIRST District Championship",0.225884,0.0214072
7760,2026necmp,"New England FIRST District Championship",0.45338,0.117648
2170,2026necmp,"New England FIRST District Championship",0.805361,0.079669
2370,2026necmp,"New England FIRST District Championship",1,0.659634
6690,2026necmp,"New England FIRST District Championship",0.0089738,0.000331545
9101,2026necmp,"New England FIRST District Championship",0.0178885,0.000558805
6201,2026necmp,"New England FIRST District Championship",0.871958,0.107615
4311,2026necmp,"New England FIRST District Championship",0.581278,0.0393973
8421,2026necmp,"New England FIRST District Championship",0.0178885,0.000558805
1721,2026necmp,"New England FIRST District Championship",0.0428134,0.00112654
6731,2026necmp,"New England FIRST District Championship",0.0558547,0.00192411
4041,2026necmp,"New England FIRST District Championship",0.987152,0.232276
3461,2026necmp,"New England FIRST District Championship",0.113239,0.00449137
1761,2026necmp,"New England FIRST District Championship",0.0178885,0.000558805
4761,2026necmp,"New England FIRST District Championship",0.442025,0.025104
1071,2026necmp,"New England FIRST District Championship",0.684423,0.0579986
5491,2026necmp,"New England FIRST District Championship",0.143092,0.0181293
6691,2026necmp,"New England FIRST District Championship",0.063653,0.00319242
1991,2026necmp,"New England FIRST District Championship",0.0143414,0.000356192
5902,2026necmp,"New England FIRST District Championship",0.113239,0.00449137
5112,2026necmp,"New England FIRST District Championship",0.462055,0.0593484
1512,2026necmp,"New England FIRST District Championship",0.532376,0.112672
2712,2026necmp,"New England FIRST District Championship",0.106643,0.00534556
5422,2026necmp,"New England FIRST District Championship",0.987152,0.232276
1922,2026necmp,"New England FIRST District Championship",0.976643,0.163042
5142,2026necmp,"New England FIRST District Championship",0.0422322,0.0012928
2342,2026necmp,"New England FIRST District Championship",0.219655,0.0100898
2262,2026necmp,"New England FIRST District Championship",0.175492,0.0144637
6762,2026necmp,"New England FIRST District Championship",0.289403,0.0406252
