Team #,CMP,Event,P(DCMP),P(CMP)
8013,2026necmp,"New England FIRST District Championship",0.983626,0.231661
2713,2026necmp,"New England FIRST District Championship",1,0.591488
5813,2026necmp,"New England FIRST District Championship",1,0.882261
8023,2026necmp,"New England FIRST District Championship",0.608846,0.0430805
3323,2026necmp,"New England FIRST District Championship",0.655029,0.0567202
2423,2026necmp,"New England FIRST District Championship",0.889637,0.163978
2523,2026necmp,"New England FIRST District Championship",0.260176,0.0368983
3623,2026necmp,"New England FIRST District Championship",1,0.0427731
6333,2026necmp,"New England FIRST District Championship",0.198802,0.00948287
6933,2026necmp,"New England FIRST District Championship",0.427538,0.0247591
9443,2026necmp,"New England FIRST District Championship",0.0490945,0.00170825
1153,2026necmp,"New England FIRST District Championship",0.970431,0.171266
6153,2026necmp,"New England FIRST District Championship",0.817643,0.107751
7153,2026necmp,"New England FIRST District Championship",1,0.0337379
5563,2026necmp,"New England FIRST District Championship",0.0361277,0.000999089
1073,2026necmp,"New England FIRST District Championship",1,0.55948
4473,2026necmp,"New England FIRST District Championship",0.472536,0.0337704
9193,2026necmp,"New England FIRST District Championship",0.0328752,0.00111513
7314,2026necmp,"New England FIRST District Championship",0.0490945,0.00170825
6324,2026necmp,"New England FIRST District Championship",0.99957,0.366438
8724,2026necmp,"New England FIRST District Championship",0.858411,0.10367
4034,2026necmp,"New England FIRST District Championship",0.120076,0.00455043
3634,2026necmp,"New England FIRST District Championship",0.260176,0.0368983
8544,2026necmp,"New England FIRST District Championship",0.245853,0.0123738
9644,2026necmp,"New England FIRST District Championship",0.817643,0.107751
3654,2026necmp,"New England FIRST District Championship",0.066955,0.00174632
2064,2026necmp,"New England FIRST District Championship",0,0
3464,2026necmp,"New England FIRST District Championship",0,0
4564,2026necmp,"New England FIRST District Championship",0.364629,0.0241273
1474,2026necmp,"New England FIRST District Championship",0.00720649,0.000281323
7674,2026necmp,"New England FIRST District Championship",0.498147,0.0353339
2084,2026necmp,"New England FIRST District Championship",0.0361277,0.000999089
5494,2026necmp,"New England FIRST District Championship",0.0328752,0.00111513
7694,2026necmp,"New England FIRST District Championship",0,0
3205,2026necmp,"New England FIRST District Championship",0.00720649,0.000281323
4905,2026necmp,"New England FIRST District Championship",1,0.021642
4925,2026necmp,"New England FIRST District Championship",0.120076,0.00455043
1735,2026necmp,"New England FIRST District Championship",0.990916,0.0328662
5735,2026necmp,"New England FIRST District Championship",0.472536,0.0337704
9055,2026necmp,"New England FIRST District Championship",0.869312,0.147788
8085,2026necmp,"New England FIRST District Championship",0.970431,0.171266
2785,2026necmp,"New England FIRST District Championship",0.0361277,0.000999089
6895,2026necmp,"New England FIRST District Championship",0.0302312,0.0012223
8626,2026necmp,"New England FIRST District Championship",0.0490945,0.00170825
8046,2026necmp,"New England FIRST District Championship",1,0.400821
3146,2026necmp,"New England FIRST District Championship",0.472536,0.0337704
6346,2026necmp,"New England FIRST District Championship",0.0328752,0.00111513
4546,2026necmp,"New England FIRST District Championship",0.0328752,0.00111513
5746,2026necmp,"New England FIRST District Championship",0.00720649,0.000281323
9056,2026necmp,"New England FIRST District Championship",0.114273,0.00565226
5856,2026necmp,"New England FIRST District Championship",0.0328752,0.00111513
3566,2026necmp,"New England FIRST District Championship",1,0.0618349
4176,2026necmp,"New England FIRST District Championship",0,0
2876,2026necmp,"New England FIRST District Championship",0.498147,0.0353339
9096,2026necmp,"New England FIRST District Championship",0.198802,0.00948287
1307,2026necmp,"New England FIRST District Championship",0.918994,0.196367
7407,2026necmp,"New England FIRST District Championship",1,0.55948
7907,2026necmp,"New England FIRST District Championship",0,0
1027,2026necmp,"New England FIRST District Championship",0.00834449,0.000377367
7127,2026necmp,"New England FIRST District Championship",1,0.310979
1247,2026necmp,"New England FIRST District Championship",0.00834449,0.000377367
5347,2026necmp,"New England FIRST District Championship",0.427538,0.0247591
1757,2026necmp,"New England FIRST District Championship",0.324374,0.0186362
2067,2026necmp,"New England FIRST District Championship",1,0.645572
6367,2026necmp,"New England FIRST District Championship",0,0
3467,2026necmp,"New England FIRST District Championship",1,0.983856
8567,2026necmp,"New England FIRST District Championship",0.184242,0.00994425
1277,2026necmp,"New England FIRST District Championship",0.80747,0.0824542
2877,2026necmp,"New England FIRST District Championship",1,0.154698
5687,2026necmp,"New England FIRST District Championship",1,0.97939
3597,2026necmp,"New England FIRST District Championship",0.817643,0.107751
8708,2026necmp,"New England FIRST District Championship",0.198802,0.00948287
6328,2026necmp,"New England FIRST District Championship",1,0.988507
4628,2026necmp,"New England FIRST District Championship",0.172241,0.0243073
4048,2026necmp,"New England FIRST District Championship",0.587959,0.132417
2648,2026necmp,"New England FIRST District Championship",0.54687,0.0383646
1058,2026necmp,"New England FIRST District Championship",0.923855,0.155729
3958,2026necmp,"New England FIRST District Championship",0.918994,0.196367
2168,2026necmp,"New England FIRST District Championship",0.054228,0.00290895
1768,2026necmp,"New England FIRST District Championship",1,0.895784
8709,2026necmp,"New England FIRST District Championship",0.889637,0.163978
4909,2026necmp,"New England FIRST District Championship",0,0
1119,2026necmp,"New England FIRST District Championship",1,0.103854
3719,2026necmp,"New England FIRST District Championship",0.0138154,0.000468286
6329,2026necmp,"New England FIRST District Championship",1,0.845276
1729,2026necmp,"New England FIRST District Championship",0.655029,0.0567202
9729,2026necmp,"New England FIRST District Championship",0.184242,0.00994425
5459,2026necmp,"New England FIRST District Championship",0.184242,0.00994425
4169,2026necmp,"New England FIRST District Championship",0,0
2079,2026necmp,"New England FIRST District Championship",1,0.154698
8889,2026necmp,"New England FIRST District Championship",0.608846,0.0430805
1099,2026necmp,"New England FIRST District Championship",0,0
1699,2026necmp,"New England FIRST District Championship",1,0.475386
10910,2026necmp,"New England FIRST District Championship",0.233138,0.0123185
11131,2026necmp,"New England FIRST District Championship",0.85264,0.10857
10912,2026necmp,"New England FIRST District Championship",0.408252,0.025851
10592,2026necmp,"New England FIRST District Championship",0,0
10133,2026necmp,"New England FIRST District Championship",0.318103,0.0166692
10063,2026necmp,"New England FIRST District Championship",1,0.106074
10973,2026necmp,"New England FIRST District Championship",0.84314,0.0832878
11483,2026necmp,"New England FIRST District Championship",0.724984,0.0563026
10393,2026necmp,"New England FIRST District Championship",0.522661,0.0374891
10254,2026necmp,"New England FIRST District Championship",1,0.562219
11464,2026necmp,"New England FIRST District Championship",0.144823,0.00639671
10245,2026necmp,"New England FIRST District Championship",0.700071,0.055734
10945,2026necmp,"New England FIRST District Championship",0.0563403,0.0016784
11175,2026necmp,"New England FIRST District Championship",0.0750247,0.00231358
11336,2026necmp,"New England FIRST District Championship",0.408252,0.025851
10156,2026necmp,"New England FIRST District Championship",0.0563891,0.00245189
10066,2026necmp,"New England FIRST District Championship",0.626655,0.0506691
10266,2026necmp,"New England FIRST District Championship",0.0282265,0.000876828
10937,2026necmp,"New England FIRST District Championship",0.0645439,0.0020908
11157,2026necmp,"New England FIRST District Championship",0.790425,0.0737663
10108,2026necmp,"New England FIRST District Championship",0.00152113,5.21116e-05
10138,2026necmp,"New England FIRST District Championship",0.0563891,0.00245189
11468,2026necmp,"New England FIRST District Championship",0.0509973,0.00242222
11409,2026necmp,"New England FIRST District Championship",0.67746,0.0549708
11269,2026necmp,"New England FIRST District Championship",0.682335,0.0501415
11,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.996852,0.377462
41,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.593977,0.0587681
25,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.666755,0.0758479
75,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.357399,0.0250512
56,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.369192
87,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0857957,0.00397614
430,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.162045,0.009358
321,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.406709,0.0345623
341,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.988329
102,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.269265,0.0188392
222,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.893121,0.203947
752,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
272,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.73448
103,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.6917
203,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0187344,0.00106147
303,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.719381,0.0793144
223,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.774177,0.112538
423,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690721,0.0714717
433,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.867918,0.170564
193,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.873047,0.159983
293,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690721,0.0714717
204,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.118839,0.00636278
714,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.416631,0.0640255
834,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.162045,0.009358
484,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.91022,0.162894
555,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.873047,0.159983
365,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321317,0.0210808
316,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.89504
816,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.095516,0.00432687
486,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.117422
427,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.527521,0.0441632
708,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.115043
428,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.406709,0.0345623
709,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
219,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319362,0.0247556
9100,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.42364,0.0358798
7110,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.102551
2720,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.269265,0.0188392
8130,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.023585,0.000800968
8630,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.315353,0.0496695
3340,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0187344,0.00106147
1640,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.945244,0.171265
4750,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.176341,0.0212821
6860,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.101788,0.0172066
2180,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00546147,0.000264856
5490,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00821906,0.000365828
2590,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.655407
5401,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.966149,0.237355
1811,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321317,0.0210808
8721,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0216003,0.000925724
6921,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319362,0.0247556
4361,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.719381,0.0793144
8771,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0056725,0.000336718
5181,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.73448
2191,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.162045,0.009358
1391,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.96926,0.240694
1712,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.21656,0.0164911
2722,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.162045,0.009358
5732,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.873047,0.159983
3142,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319362,0.0247556
4342,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0396702,0.00278247
4652,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0216003,0.000925724
1672,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.216754
5992,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0317292,0.00148945
1403,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.909564
5113,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0554738,0.00313627
8513,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.909564
1923,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.507598
4653,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.118839,0.00636278
4573,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.213572,0.0126055
8704,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.42364,0.0358798
9014,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
3314,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.859659,0.136634
7414,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00192877,5.18471e-05
8714,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319362,0.0247556
9424,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.381016,0.0739579
5624,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0056725,0.000336718
2234,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
2554,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.75241,0.0861941
5684,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
9094,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.655407
9015,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.261194
7045,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.43536,0.0988535
6945,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0396702,0.00278247
8075,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.859659,0.136634
4575,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.814918,0.108639
4285,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.42364,0.0358798
2095,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
2495,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690721,0.0714717
5895,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.486117
8706,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.406709,0.0345623
2016,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.41525,0.0748221
6016,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0216003,0.000925724
9116,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0187344,0.00106147
9416,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.661149,0.0214417
6226,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
1626,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.213572,0.0126055
1676,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.369192
5407,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0396702,0.00278247
2607,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.966777
8707,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0396702,0.00278247
1807,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.477779,0.0392962
8117,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.213572,0.0126055
9027,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.527521,0.0441632
3637,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.570456
4637,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00546147,0.000264856
1647,2026mrcmp,"FIRST Mid-Atlantic District Championship",4.16667e-05,4.60755e-06
1257,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.269265,0.0188392
2577,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00730389,0.000174395
7587,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.987927,0.32543
6897,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00511666,0.000174465
6808,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
1218,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.776399
8628,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.134188,0.0199916
5438,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.593977,0.0587681
2458,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.095516,0.00432687
1168,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.102551
8588,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.593977,0.0587681
2539,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.369192
2559,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0008075,4.05686e-05
1279,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319362,0.0247556
1089,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690721,0.0714717
5789,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.477779,0.0392962
10400,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.998522,0.0376022
10600,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.854622,0.117117
10070,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.661149,0.0214417
10170,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0587003,0.00248825
10232,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.209433,0.0329453
10143,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.532081,0.135427
10993,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.341146,0.00914201
11104,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.196079,0.0124028
10584,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.929295,0.18196
11225,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0946616,0.00437185
10995,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.466408,0.0345041
10366,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.181552,0.0141082
11366,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
10157,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.99995,0.0226349
10997,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0298624,0.0012425
10918,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.127677,0.00907056
10949,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.999312,0.282032
10979,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.912456,0.147479
10989,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.196079,0.0124028
900,2026nccmp,"FIRST North Carolina State Championship",0.0135167,0.00104307
435,2026nccmp,"FIRST North Carolina State Championship",0.00680073,7.16073e-05
587,2026nccmp,"FIRST North Carolina State Championship",0,0
6500,2026nccmp,"FIRST North Carolina State Championship",1,0.539649
6240,2026nccmp,"FIRST North Carolina State Championship",0,0
2640,2026nccmp,"FIRST North Carolina State Championship",0.68083,0.00547297
9150,2026nccmp,"FIRST North Carolina State Championship",1,0.0127178
5160,2026nccmp,"FIRST North Carolina State Championship",1,0.174634
3680,2026nccmp,"FIRST North Carolina State Championship",0.201239,0.00340658
5190,2026nccmp,"FIRST North Carolina State Championship",0.381796,0.00976705
7890,2026nccmp,"FIRST North Carolina State Championship",1,0.54861
5511,2026nccmp,"FIRST North Carolina State Championship",0,0
4561,2026nccmp,"FIRST North Carolina State Championship",1,0.674883
4861,2026nccmp,"FIRST North Carolina State Championship",0.201239,0.00340658
6502,2026nccmp,"FIRST North Carolina State Championship",1,0.046028
3822,2026nccmp,"FIRST North Carolina State Championship",0.285954,0.00750945
9032,2026nccmp,"FIRST North Carolina State Championship",1,0.764759
6932,2026nccmp,"FIRST North Carolina State Championship",0,0
9042,2026nccmp,"FIRST North Carolina State Championship",0.0220754,0.000396118
6242,2026nccmp,"FIRST North Carolina State Championship",0.228276,0.00477664
9762,2026nccmp,"FIRST North Carolina State Championship",0,0
2682,2026nccmp,"FIRST North Carolina State Championship",1,0.0249102
1533,2026nccmp,"FIRST North Carolina State Championship",1,0.213308
7443,2026nccmp,"FIRST North Carolina State Championship",0.00684479,7.82656e-05
7763,2026nccmp,"FIRST North Carolina State Championship",0.999017,0.0109691
3893,2026nccmp,"FIRST North Carolina State Championship",0.0386859,0.000533236
6004,2026nccmp,"FIRST North Carolina State Championship",1,0.240937
2724,2026nccmp,"FIRST North Carolina State Championship",1,0.680254
4534,2026nccmp,"FIRST North Carolina State Championship",1,0.764759
6894,2026nccmp,"FIRST North Carolina State Championship",0.994091,0.17583
9005,2026nccmp,"FIRST North Carolina State Championship",0.0220754,0.000396118
8205,2026nccmp,"FIRST North Carolina State Championship",0.989402,0.192901
9605,2026nccmp,"FIRST North Carolina State Championship",0,0
1225,2026nccmp,"FIRST North Carolina State Championship",1,0.0311952
4935,2026nccmp,"FIRST North Carolina State Championship",1,0.0311952
4795,2026nccmp,"FIRST North Carolina State Championship",1,0.818659
3506,2026nccmp,"FIRST North Carolina State Championship",1,0.958907
4816,2026nccmp,"FIRST North Carolina State Championship",0.0209794,0.000364762
3336,2026nccmp,"FIRST North Carolina State Championship",0.696113,0.0354211
8746,2026nccmp,"FIRST North Carolina State Championship",1,0.0160839
3196,2026nccmp,"FIRST North Carolina State Championship",1,0.0144856
9296,2026nccmp,"FIRST North Carolina State Championship",0.00927285,0.000134997
9496,2026nccmp,"FIRST North Carolina State Championship",1,0.796383
5607,2026nccmp,"FIRST North Carolina State Championship",0.618326,0.0264113
9607,2026nccmp,"FIRST North Carolina State Championship",0,0
5727,2026nccmp,"FIRST North Carolina State Championship",0.68083,0.00547297
8727,2026nccmp,"FIRST North Carolina State Championship",1,0.342124
8757,2026nccmp,"FIRST North Carolina State Championship",0.0135167,0.00104307
9297,2026nccmp,"FIRST North Carolina State Championship",0.885186,0.0827645
6908,2026nccmp,"FIRST North Carolina State Championship",0,2.3025e-07
5518,2026nccmp,"FIRST North Carolina State Championship",0,0
7918,2026nccmp,"FIRST North Carolina State Championship",1,0.150572
4828,2026nccmp,"FIRST North Carolina State Championship",0.999975,0.00873776
8738,2026nccmp,"FIRST North Carolina State Championship",1,0.0144856
8758,2026nccmp,"FIRST North Carolina State Championship",0.00680073,7.16073e-05
9788,2026nccmp,"FIRST North Carolina State Championship",0.877617,0.0896764
6888,2026nccmp,"FIRST North Carolina State Championship",0.961187,0.0080299
9198,2026nccmp,"FIRST North Carolina State Championship",0.0886405,0.00155068
9298,2026nccmp,"FIRST North Carolina State Championship",0,0
5919,2026nccmp,"FIRST North Carolina State Championship",0,0
3229,2026nccmp,"FIRST North Carolina State Championship",1,0.0547148
8429,2026nccmp,"FIRST North Carolina State Championship",1,0.749562
6729,2026nccmp,"FIRST North Carolina State Championship",0.381796,0.00976705
4829,2026nccmp,"FIRST North Carolina State Championship",0.339161,0.0107616
6639,2026nccmp,"FIRST North Carolina State Championship",1,0.0805841
2059,2026nccmp,"FIRST North Carolina State Championship",1,0.487118
3459,2026nccmp,"FIRST North Carolina State Championship",0.339161,0.0107616
9559,2026nccmp,"FIRST North Carolina State Championship",1,0.0249102
9789,2026nccmp,"FIRST North Carolina State Championship",0.173387,0.00359801
10260,2026nccmp,"FIRST North Carolina State Championship",0.413129,0.0121957
10121,2026nccmp,"FIRST North Carolina State Championship",1,0.0461024
11161,2026nccmp,"FIRST North Carolina State Championship",0,0
10302,2026nccmp,"FIRST North Carolina State Championship",1,0.0284312
10412,2026nccmp,"FIRST North Carolina State Championship",0,0
10072,2026nccmp,"FIRST North Carolina State Championship",0,0
11353,2026nccmp,"FIRST North Carolina State Championship",1,0.056913
10583,2026nccmp,"FIRST North Carolina State Championship",0.011525,0.000137187
10304,2026nccmp,"FIRST North Carolina State Championship",0.000175,8.51829e-06
10704,2026nccmp,"FIRST North Carolina State Championship",0,0
10354,2026nccmp,"FIRST North Carolina State Championship",0,0
11285,2026nccmp,"FIRST North Carolina State Championship",0.961187,0.0080299
11146,2026nccmp,"FIRST North Carolina State Championship",0.765087,0.035507
10107,2026nccmp,"FIRST North Carolina State Championship",1,0.0284312
11417,2026nccmp,"FIRST North Carolina State Championship",0.643362,0.021796
10077,2026nccmp,"FIRST North Carolina State Championship",1,0.0169565
11377,2026nccmp,"FIRST North Carolina State Championship",1,0.0474213
11297,2026nccmp,"FIRST North Carolina State Championship",0.0543431,0.000902894
10248,2026nccmp,"FIRST North Carolina State Championship",1,0.0169565
11179,2026nccmp,"FIRST North Carolina State Championship",1,0.123934
281,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.970908,0.0540895
342,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.578503
343,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999999,0.285145
3490,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.956851,0.053087
1051,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.805702,0.0248381
4451,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.852038
6961,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.855007,0.0260755
1102,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.978081,0.058712
4533,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.431475,0.00510139
4083,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0,0
1293,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0333154
4864,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999983,0.0203735
9315,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.805702,0.0248381
2815,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0126705
8575,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.638943
7085,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.897436,0.0309804
6366,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999894,0.172483
3976,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.0438083,1.6284e-05
8137,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.854356,0.0279662
6167,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.636996,0.0120982
1287,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.390101
1758,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.383401
1319,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.897436,0.0309804
3489,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0407997
11311,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0,0
10231,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.779068,0.0193332
10361,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.984299,0.0682338
10591,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.905688,0.0364904
11424,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999642,0.110375
11254,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999998,0.182127
11475,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.278075,0.00213258
11167,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.99111,0.0582053
10367,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.969026,0.0572337
11467,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.216901,0.00207098
11308,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.997617,0.0926231
11368,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.993647,0.07795
10388,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0149024
11398,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.997617,0.0926231
10619,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.000266667,1.84782e-05
10599,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.85724,0.0240493
620,2026chcmp,"FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA",0.831865,0.0138706
