Team #,CMP,Event,P(DCMP)
1099,2026necmp,New England FIRST District Championship,0.00828406
1699,2026necmp,New England FIRST District Championship,0.720214
10910,2026necmp,New England FIRST District Championship,0.421348
11131,2026necmp,New England FIRST District Championship,0.87629
10912,2026necmp,New England FIRST District Championship,0.421348
10592,2026necmp,New England FIRST District Championship,0.446631
10133,2026necmp,New England FIRST District Championship,0.304969
10063,2026necmp,New England FIRST District Championship,0.739271
10973,2026necmp,New England FIRST District Championship,0.421348
11483,2026necmp,New England FIRST District Championship,0.421348
10393,2026necmp,New England FIRST District Championship,0.582334
10254,2026necmp,New England FIRST District Championship,0.677659
11464,2026necmp,New England FIRST District Championship,0.421348
10245,2026necmp,New England FIRST District Championship,0.410673
10945,2026necmp,New England FIRST District Championship,0.421348
11175,2026necmp,New England FIRST District Championship,0.421348
11336,2026necmp,New England FIRST District Championship,0.454901
10156,2026necmp,New England FIRST District Championship,0.404341
10066,2026necmp,New England FIRST District Championship,0.593899
10266,2026necmp,New England FIRST District Championship,0.284943
10937,2026necmp,New England FIRST District Championship,0.421348
11157,2026necmp,New England FIRST District Championship,0.421348
10108,2026necmp,New England FIRST District Championship,0.00652328
10138,2026necmp,New England FIRST District Championship,0.293333
11468,2026necmp,New England FIRST District Championship,0.421348
11409,2026necmp,New England FIRST District Championship,0.421348
11269,2026necmp,New England FIRST District Championship,0.421348
11,2026mrcmp,FIRST Mid-Atlantic District Championship,0.994527
41,2026mrcmp,FIRST Mid-Atlantic District Championship,0.573288
25,2026mrcmp,FIRST Mid-Atlantic District Championship,0.550814
75,2026mrcmp,FIRST Mid-Atlantic District Championship,0.933284
56,2026mrcmp,FIRST Mid-Atlantic District Championship,0.473151
87,2026mrcmp,FIRST Mid-Atlantic District Championship,0.335232
430,2026mrcmp,FIRST Mid-Atlantic District Championship,0.154274
321,2026mrcmp,FIRST Mid-Atlantic District Championship,0.394742
341,2026mrcmp,FIRST Mid-Atlantic District Championship,1
102,2026mrcmp,FIRST Mid-Atlantic District Championship,0.453932
222,2026mrcmp,FIRST Mid-Atlantic District Championship,0.886002
752,2026mrcmp,FIRST Mid-Atlantic District Championship,0.00183584
272,2026mrcmp,FIRST Mid-Atlantic District Championship,1
103,2026mrcmp,FIRST Mid-Atlantic District Championship,0.886893
203,2026mrcmp,FIRST Mid-Atlantic District Championship,0.117566
303,2026mrcmp,FIRST Mid-Atlantic District Championship,0.408802
223,2026mrcmp,FIRST Mid-Atlantic District Championship,0.748955
423,2026mrcmp,FIRST Mid-Atlantic District Championship,0.189648
433,2026mrcmp,FIRST Mid-Atlantic District Championship,0.335232
193,2026mrcmp,FIRST Mid-Atlantic District Championship,0.865885
293,2026mrcmp,FIRST Mid-Atlantic District Championship,0.691531
204,2026mrcmp,FIRST Mid-Atlantic District Championship,0.494182
714,2026mrcmp,FIRST Mid-Atlantic District Championship,0.413429
834,2026mrcmp,FIRST Mid-Atlantic District Championship,0.892546
484,2026mrcmp,FIRST Mid-Atlantic District Championship,0.594146
555,2026mrcmp,FIRST Mid-Atlantic District Championship,0.865885
365,2026mrcmp,FIRST Mid-Atlantic District Championship,0.893266
316,2026mrcmp,FIRST Mid-Atlantic District Championship,1
816,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0897916
486,2026mrcmp,FIRST Mid-Atlantic District Championship,0.69654
427,2026mrcmp,FIRST Mid-Atlantic District Championship,0.494943
708,2026mrcmp,FIRST Mid-Atlantic District Championship,0.897801
428,2026mrcmp,FIRST Mid-Atlantic District Championship,0.284896
709,2026mrcmp,FIRST Mid-Atlantic District Championship,0
219,2026mrcmp,FIRST Mid-Atlantic District Championship,0.304147
9100,2026mrcmp,FIRST Mid-Atlantic District Championship,0.186819
7110,2026mrcmp,FIRST Mid-Atlantic District Championship,0.865885
2720,2026mrcmp,FIRST Mid-Atlantic District Championship,0.502886
8130,2026mrcmp,FIRST Mid-Atlantic District Championship,0.256179
8630,2026mrcmp,FIRST Mid-Atlantic District Championship,0.314564
3340,2026mrcmp,FIRST Mid-Atlantic District Championship,0.448947
1640,2026mrcmp,FIRST Mid-Atlantic District Championship,0.687335
4750,2026mrcmp,FIRST Mid-Atlantic District Championship,0.16706
6860,2026mrcmp,FIRST Mid-Atlantic District Championship,0.105457
2180,2026mrcmp,FIRST Mid-Atlantic District Championship,0.314564
5490,2026mrcmp,FIRST Mid-Atlantic District Championship,0.186819
2590,2026mrcmp,FIRST Mid-Atlantic District Championship,0.904882
5401,2026mrcmp,FIRST Mid-Atlantic District Championship,0.503541
1811,2026mrcmp,FIRST Mid-Atlantic District Championship,0.292958
8721,2026mrcmp,FIRST Mid-Atlantic District Championship,0.399104
6921,2026mrcmp,FIRST Mid-Atlantic District Championship,0.415925
4361,2026mrcmp,FIRST Mid-Atlantic District Championship,0.69654
8771,2026mrcmp,FIRST Mid-Atlantic District Championship,0.00549598
5181,2026mrcmp,FIRST Mid-Atlantic District Championship,1
2191,2026mrcmp,FIRST Mid-Atlantic District Championship,0.2645
1391,2026mrcmp,FIRST Mid-Atlantic District Championship,0.897268
1712,2026mrcmp,FIRST Mid-Atlantic District Championship,0.763653
2722,2026mrcmp,FIRST Mid-Atlantic District Championship,0.502886
5732,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0925474
3142,2026mrcmp,FIRST Mid-Atlantic District Championship,0.304147
4342,2026mrcmp,FIRST Mid-Atlantic District Championship,0.51524
4652,2026mrcmp,FIRST Mid-Atlantic District Championship,0.165834
1672,2026mrcmp,FIRST Mid-Atlantic District Championship,0.939654
5992,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0286179
1403,2026mrcmp,FIRST Mid-Atlantic District Championship,0.666592
5113,2026mrcmp,FIRST Mid-Atlantic District Championship,0.154274
8513,2026mrcmp,FIRST Mid-Atlantic District Championship,1
1923,2026mrcmp,FIRST Mid-Atlantic District Championship,0.877501
4653,2026mrcmp,FIRST Mid-Atlantic District Championship,0.594146
4573,2026mrcmp,FIRST Mid-Atlantic District Championship,0.189648
8704,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0729755
9014,2026mrcmp,FIRST Mid-Atlantic District Championship,0.00458245
3314,2026mrcmp,FIRST Mid-Atlantic District Championship,0.933284
7414,2026mrcmp,FIRST Mid-Atlantic District Championship,0.494182
8714,2026mrcmp,FIRST Mid-Atlantic District Championship,0.16706
9424,2026mrcmp,FIRST Mid-Atlantic District Championship,0.399104
5624,2026mrcmp,FIRST Mid-Atlantic District Championship,0.418945
2234,2026mrcmp,FIRST Mid-Atlantic District Championship,0
2554,2026mrcmp,FIRST Mid-Atlantic District Championship,0.763653
5684,2026mrcmp,FIRST Mid-Atlantic District Championship,0.207699
9094,2026mrcmp,FIRST Mid-Atlantic District Championship,0.550814
9015,2026mrcmp,FIRST Mid-Atlantic District Championship,0.629412
7045,2026mrcmp,FIRST Mid-Atlantic District Championship,0.448947
6945,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0399179
8075,2026mrcmp,FIRST Mid-Atlantic District Championship,0.408802
4575,2026mrcmp,FIRST Mid-Atlantic District Championship,0.795188
4285,2026mrcmp,FIRST Mid-Atlantic District Championship,0.403013
2095,2026mrcmp,FIRST Mid-Atlantic District Championship,0
2495,2026mrcmp,FIRST Mid-Atlantic District Championship,0.448947
5895,2026mrcmp,FIRST Mid-Atlantic District Championship,1
8706,2026mrcmp,FIRST Mid-Atlantic District Championship,0.394742
2016,2026mrcmp,FIRST Mid-Atlantic District Championship,0.408802
6016,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0211899
9116,2026mrcmp,FIRST Mid-Atlantic District Championship,0.018897
9416,2026mrcmp,FIRST Mid-Atlantic District Championship,0.78186
6226,2026mrcmp,FIRST Mid-Atlantic District Championship,0.018897
1626,2026mrcmp,FIRST Mid-Atlantic District Championship,0.207699
1676,2026mrcmp,FIRST Mid-Atlantic District Championship,0.999997
5407,2026mrcmp,FIRST Mid-Atlantic District Championship,0.371531
2607,2026mrcmp,FIRST Mid-Atlantic District Championship,1
8707,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0399179
1807,2026mrcmp,FIRST Mid-Atlantic District Championship,0.904882
8117,2026mrcmp,FIRST Mid-Atlantic District Championship,0.207699
9027,2026mrcmp,FIRST Mid-Atlantic District Championship,0.494943
3637,2026mrcmp,FIRST Mid-Atlantic District Championship,1
4637,2026mrcmp,FIRST Mid-Atlantic District Championship,0.314564
1647,2026mrcmp,FIRST Mid-Atlantic District Championship,0.2645
1257,2026mrcmp,FIRST Mid-Atlantic District Championship,0.627883
2577,2026mrcmp,FIRST Mid-Atlantic District Championship,0.228739
7587,2026mrcmp,FIRST Mid-Atlantic District Championship,0.368544
6897,2026mrcmp,FIRST Mid-Atlantic District Championship,0.314564
6808,2026mrcmp,FIRST Mid-Atlantic District Championship,0.451479
1218,2026mrcmp,FIRST Mid-Atlantic District Championship,0.720111
8628,2026mrcmp,FIRST Mid-Atlantic District Championship,0.128357
5438,2026mrcmp,FIRST Mid-Atlantic District Championship,0.165834
2458,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0897916
1168,2026mrcmp,FIRST Mid-Atlantic District Championship,0.394742
8588,2026mrcmp,FIRST Mid-Atlantic District Championship,0.399104
9439,2026mrcmp,FIRST Mid-Atlantic District Championship,0.142016
2539,2026mrcmp,FIRST Mid-Atlantic District Championship,0.999997
2559,2026mrcmp,FIRST Mid-Atlantic District Championship,0.394742
1279,2026mrcmp,FIRST Mid-Atlantic District Championship,0.304147
1089,2026mrcmp,FIRST Mid-Atlantic District Championship,0.674094
5789,2026mrcmp,FIRST Mid-Atlantic District Championship,0.250123
10400,2026mrcmp,FIRST Mid-Atlantic District Championship,0.574745
10600,2026mrcmp,FIRST Mid-Atlantic District Championship,0.390605
10070,2026mrcmp,FIRST Mid-Atlantic District Championship,0.24684
10170,2026mrcmp,FIRST Mid-Atlantic District Championship,0.352724
10232,2026mrcmp,FIRST Mid-Atlantic District Championship,0.188128
10143,2026mrcmp,FIRST Mid-Atlantic District Championship,0.553881
10993,2026mrcmp,FIRST Mid-Atlantic District Championship,0.047198
11104,2026mrcmp,FIRST Mid-Atlantic District Championship,0.358267
10584,2026mrcmp,FIRST Mid-Atlantic District Championship,0.931831
11225,2026mrcmp,FIRST Mid-Atlantic District Championship,0.358267
10995,2026mrcmp,FIRST Mid-Atlantic District Championship,0.444925
10366,2026mrcmp,FIRST Mid-Atlantic District Championship,0.174836
11366,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0672736
10157,2026mrcmp,FIRST Mid-Atlantic District Championship,0.687924
10997,2026mrcmp,FIRST Mid-Atlantic District Championship,0.358267
10918,2026mrcmp,FIRST Mid-Atlantic District Championship,0.358267
10949,2026mrcmp,FIRST Mid-Atlantic District Championship,0.358267
10979,2026mrcmp,FIRST Mid-Atlantic District Championship,0.904637
10989,2026mrcmp,FIRST Mid-Atlantic District Championship,0.358267
900,2026nccmp,FIRST North Carolina State Championship,0.74809
435,2026nccmp,FIRST North Carolina State Championship,0.0118063
587,2026nccmp,FIRST North Carolina State Championship,0.475124
6500,2026nccmp,FIRST North Carolina State Championship,1
6240,2026nccmp,FIRST North Carolina State Championship,0.0102685
2640,2026nccmp,FIRST North Carolina State Championship,0.495073
9150,2026nccmp,FIRST North Carolina State Championship,0.74809
5160,2026nccmp,FIRST North Carolina State Championship,0.789901
3680,2026nccmp,FIRST North Carolina State Championship,0.650567
5190,2026nccmp,FIRST North Carolina State Championship,0.563694
7890,2026nccmp,FIRST North Carolina State Championship,0.458895
5511,2026nccmp,FIRST North Carolina State Championship,0.036271
4561,2026nccmp,FIRST North Carolina State Championship,1
4861,2026nccmp,FIRST North Carolina State Championship,0.848998
6502,2026nccmp,FIRST North Carolina State Championship,0.901322
3822,2026nccmp,FIRST North Carolina State Championship,0.575938
9032,2026nccmp,FIRST North Carolina State Championship,0.878839
6932,2026nccmp,FIRST North Carolina State Championship,0.00809224
9042,2026nccmp,FIRST North Carolina State Championship,0.036271
6242,2026nccmp,FIRST North Carolina State Championship,0.362581
9762,2026nccmp,FIRST North Carolina State Championship,0.105058
2682,2026nccmp,FIRST North Carolina State Championship,0.277893
1533,2026nccmp,FIRST North Carolina State Championship,0.807275
7443,2026nccmp,FIRST North Carolina State Championship,0.595729
7763,2026nccmp,FIRST North Carolina State Championship,0.682108
3893,2026nccmp,FIRST North Carolina State Championship,0.277893
6004,2026nccmp,FIRST North Carolina State Championship,0.479609
2724,2026nccmp,FIRST North Carolina State Championship,1
4534,2026nccmp,FIRST North Carolina State Championship,1
6894,2026nccmp,FIRST North Carolina State Championship,0.990302
9005,2026nccmp,FIRST North Carolina State Championship,0.036271
8205,2026nccmp,FIRST North Carolina State Championship,0.519644
9605,2026nccmp,FIRST North Carolina State Championship,0.140949
1225,2026nccmp,FIRST North Carolina State Championship,0.53958
4935,2026nccmp,FIRST North Carolina State Championship,0.587715
4795,2026nccmp,FIRST North Carolina State Championship,1
3506,2026nccmp,FIRST North Carolina State Championship,1
4816,2026nccmp,FIRST North Carolina State Championship,0.0295748
3336,2026nccmp,FIRST North Carolina State Championship,0.724981
8746,2026nccmp,FIRST North Carolina State Championship,0.918183
3196,2026nccmp,FIRST North Carolina State Championship,0.966141
9296,2026nccmp,FIRST North Carolina State Championship,0.14591
9496,2026nccmp,FIRST North Carolina State Championship,0.956895
5607,2026nccmp,FIRST North Carolina State Championship,0.29033
9607,2026nccmp,FIRST North Carolina State Championship,0.424834
5727,2026nccmp,FIRST North Carolina State Championship,0.804049
8727,2026nccmp,FIRST North Carolina State Championship,0.873914
8757,2026nccmp,FIRST North Carolina State Championship,0.359062
9297,2026nccmp,FIRST North Carolina State Championship,0.639813
6908,2026nccmp,FIRST North Carolina State Championship,0.255395
5518,2026nccmp,FIRST North Carolina State Championship,0.279277
7918,2026nccmp,FIRST North Carolina State Championship,0.277893
4828,2026nccmp,FIRST North Carolina State Championship,0.587715
8738,2026nccmp,FIRST North Carolina State Championship,0.587715
8758,2026nccmp,FIRST North Carolina State Championship,0.430238
9788,2026nccmp,FIRST North Carolina State Championship,0.883588
6888,2026nccmp,FIRST North Carolina State Championship,0.212288
9198,2026nccmp,FIRST North Carolina State Championship,0.105058
9298,2026nccmp,FIRST North Carolina State Championship,0.105058
5919,2026nccmp,FIRST North Carolina State Championship,0.772835
3229,2026nccmp,FIRST North Carolina State Championship,0.724981
8429,2026nccmp,FIRST North Carolina State Championship,1
6729,2026nccmp,FIRST North Carolina State Championship,0.416692
4829,2026nccmp,FIRST North Carolina State Championship,0.683594
6639,2026nccmp,FIRST North Carolina State Championship,0.575938
2059,2026nccmp,FIRST North Carolina State Championship,1
3459,2026nccmp,FIRST North Carolina State Championship,0.369481
9559,2026nccmp,FIRST North Carolina State Championship,0.369481
9789,2026nccmp,FIRST North Carolina State Championship,0.201439
10260,2026nccmp,FIRST North Carolina State Championship,0.75124
10960,2026nccmp,FIRST North Carolina State Championship,0
10121,2026nccmp,FIRST North Carolina State Championship,0.869167
11161,2026nccmp,FIRST North Carolina State Championship,0.147266
10302,2026nccmp,FIRST North Carolina State Championship,0.875658
10412,2026nccmp,FIRST North Carolina State Championship,0.857669
10072,2026nccmp,FIRST North Carolina State Championship,0.0702203
11353,2026nccmp,FIRST North Carolina State Championship,0.997303
10583,2026nccmp,FIRST North Carolina State Championship,0.767799
10304,2026nccmp,FIRST North Carolina State Championship,0.342476
10704,2026nccmp,FIRST North Carolina State Championship,0.218918
10354,2026nccmp,FIRST North Carolina State Championship,0.368639
11285,2026nccmp,FIRST North Carolina State Championship,0.985713
11146,2026nccmp,FIRST North Carolina State Championship,0.396139
10107,2026nccmp,FIRST North Carolina State Championship,0.875658
11417,2026nccmp,FIRST North Carolina State Championship,0.396139
10077,2026nccmp,FIRST North Carolina State Championship,0.652906
11377,2026nccmp,FIRST North Carolina State Championship,0.985713
11297,2026nccmp,FIRST North Carolina State Championship,0.396139
10248,2026nccmp,FIRST North Carolina State Championship,0.567164
11179,2026nccmp,FIRST North Carolina State Championship,0.997303
281,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.923219
342,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
343,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.978541
3490,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.991868
1051,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.693027
4451,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
6961,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.595235
1102,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.836193
4533,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.630259
4083,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.57897
1293,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999928
4864,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.896207
9315,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.550553
2815,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.936505
8575,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.913918
7085,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.971675
6366,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999997
3976,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.344325
8137,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.953655
6167,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.816006
1287,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.920672
1758,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.719263
1319,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.652025
3489,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
11311,2026sccmp,FIRST South Carolina State Championship presented by Magna,0
10231,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.922406
10361,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.998509
10591,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.979835
11424,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999987
11254,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
11475,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.734988
11167,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999404
10367,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.996273
11467,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.734988
11308,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.734988
11368,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.734988
10388,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.353508
11398,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999899
10619,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.311961
10599,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.750742
620,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.393033
540,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.590503
401,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.697535
611,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.51472
612,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.134955
122,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.119206
422,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.966933
623,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.231848
404,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.422132
614,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.581546
116,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0105533
526,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.51472
836,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.83367
346,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.82065
686,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.841404
617,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.114973
977,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.804342
888,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.883695
619,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.462354
339,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.480288
539,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.825289
449,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.918895
2900,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.291196
8230,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.582193
5830,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.376897
7770,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.450301
8590,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.83367
2890,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.209975
1111,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.697646
2421,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.163831
4821,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.823136
1731,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,1
4541,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.511816
5841,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.181737
3361,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.231848
6802,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.703109
2912,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.116854
1522,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.339298
8622,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.483405
1262,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.450301
3072,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.450301
9072,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,1
4472,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.975429
6882,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.057497
8592,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.895688
9003,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.480288
9403,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.119206
9033,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.462354
5243,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.776607
5353,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.27864
2363,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.449961
6863,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.480288
2963,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0198927
3373,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0667738
1793,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0142168
5804,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.76818
9214,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.493375
3714,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.15975
2914,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.15246
5724,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.462354
2534,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0446847
4464,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.116854
9684,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.00129522
4505,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.578057
5115,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.569284
1915,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.265971
1885,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.057497
1895,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.629356
2106,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.939362
6326,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.590503
8326,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0198927
8726,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.569284
3136,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.285642
1446,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.154054
4456,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.376897
1086,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.907142
2186,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.134955
4286,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.163831
7886,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.265971
1727,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.895688
2537,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.181737
2377,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.994026
5587,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.0446847
1908,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,1
1418,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.591103
