Team #,CMP,Event,P(DCMP)
599,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.501848
6000,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.238373
9400,2026cancmp,FIRST California Northern State Championship,0.351845
5500,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.275265
1700,2026cancmp,FIRST California Northern State Championship,0.279258
5700,2026cancmp,FIRST California Northern State Championship,0.266262
6410,2026cancmp,FIRST California Northern State Championship,0.266707
2710,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.838657
3020,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.071154
6220,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.16808
9520,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.331743
7230,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.605048
5430,2026cancmp,FIRST California Northern State Championship,0.137605
9730,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.133491
8840,2026cancmp,FIRST California Northern State Championship,0.0993797
5940,2026cancmp,FIRST California Northern State Championship,0.91597
6060,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.352655
8060,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0889863
1160,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.56925
4160,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0362746
6560,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.937937
5760,2026cancmp,FIRST California Northern State Championship,0.827159
4470,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.605048
9470,2026cancmp,FIRST California Northern State Championship,1
8870,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.226893
3970,2026cancmp,FIRST California Northern State Championship,0.762667
1280,2026cancmp,FIRST California Northern State Championship,0.20693
4990,2026cancmp,FIRST California Northern State Championship,0.300787
4201,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.620285
3501,2026cancmp,FIRST California Northern State Championship,0.546589
4501,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.533462
9111,2026cancmp,FIRST California Northern State Championship,0.15747
4711,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0232664
8521,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.196218
2141,2026cancmp,FIRST California Northern State Championship,0.135364
4141,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.423326
3341,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.118965
1351,2026cancmp,FIRST California Northern State Championship,0.541695
2551,2026cancmp,FIRST California Northern State Championship,0.122934
8751,2026cancmp,FIRST California Northern State Championship,0
5851,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.12528
1661,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.525191
4171,2026cancmp,FIRST California Northern State Championship,0.68764
5171,2026cancmp,FIRST California Northern State Championship,0.423089
9271,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.209554
9471,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.00597359
1671,2026cancmp,FIRST California Northern State Championship,0.852212
6981,2026cancmp,FIRST California Northern State Championship,0.0246006
8891,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.338023
2102,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.388698
9202,2026cancmp,FIRST California Northern State Championship,0.137605
5012,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.554722
3512,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.56925
4322,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.755982
1622,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.238373
6822,2026cancmp,FIRST California Northern State Championship,0.0819883
7042,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.352655
1452,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0889863
9452,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.838657
8852,2026cancmp,FIRST California Northern State Championship,0.510764
3952,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.264881
6662,2026cancmp,FIRST California Northern State Championship,0.165585
6962,2026cancmp,FIRST California Northern State Championship,0.305921
1072,2026cancmp,FIRST California Northern State Championship,0.668847
6072,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.238373
9772,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0889863
1972,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0347389
3482,2026cancmp,FIRST California Northern State Championship,0.317781
7413,2026cancmp,FIRST California Northern State Championship,0.551272
2813,2026cancmp,FIRST California Northern State Championship,0.707901
4123,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.694639
1323,2026cancmp,FIRST California Northern State Championship,0.91597
7323,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.226893
8033,2026cancmp,FIRST California Northern State Championship,0.868162
8533,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.135193
2543,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.6674
2643,2026cancmp,FIRST California Northern State Championship,0.270516
4643,2026cancmp,FIRST California Northern State Championship,0.137605
3863,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0199045
2073,2026cancmp,FIRST California Northern State Championship,0.528749
2473,2026cancmp,FIRST California Northern State Championship,0.441707
3473,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0315712
9573,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.151702
4973,2026cancmp,FIRST California Northern State Championship,0.0819883
8793,2026cancmp,FIRST California Northern State Championship,0.996948
5104,2026cancmp,FIRST California Northern State Championship,0.564223
2204,2026cancmp,FIRST California Northern State Championship,0.656395
2404,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.226893
8404,2026cancmp,FIRST California Northern State Championship,0.15747
3704,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.275265
4904,2026cancmp,FIRST California Northern State Championship,0.305921
6904,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.188014
9114,2026cancmp,FIRST California Northern State Championship,0.135364
4414,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.94684
5514,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.354463
6814,2026cancmp,FIRST California Northern State Championship,0.201607
5124,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.765069
5924,2026cancmp,FIRST California Northern State Championship,0.456926
6934,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.238373
1854,2026cancmp,FIRST California Northern State Championship,0.266707
2854,2026cancmp,FIRST California Northern State Championship,0.317781
6764,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0552115
4964,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.226893
5274,2026cancmp,FIRST California Northern State Championship,0.168128
5474,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.268723
9084,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.657776
2584,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.937119
9584,2026cancmp,FIRST California Northern State Championship,0.620726
6884,2026cancmp,FIRST California Northern State Championship,0.0987925
2984,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.500272
4984,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.392175
6305,2026cancmp,FIRST California Northern State Championship,0.68764
9505,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.135193
5805,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.877188
4415,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.949683
7415,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.124454
1515,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.196218
6515,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.766275
9615,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.151702
5025,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.164695
9125,2026cancmp,FIRST California Northern State Championship,0.0987925
3925,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.118965
2035,2026cancmp,FIRST California Northern State Championship,0.661237
2135,2026cancmp,FIRST California Northern State Championship,0.564223
4135,2026cancmp,FIRST California Northern State Championship,0.135364
5835,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.343698
3045,2026cancmp,FIRST California Northern State Championship,0.721104
8045,2026cancmp,FIRST California Northern State Championship,0.0987925
7245,2026cancmp,FIRST California Northern State Championship,0.0971769
3255,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,1
4255,2026cancmp,FIRST California Northern State Championship,0.397334
6665,2026cancmp,FIRST California Northern State Championship,0.684404
4765,2026cancmp,FIRST California Northern State Championship,0.135364
3965,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.226893
5285,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.27481
2485,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.877188
6885,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.124454
3295,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.00379688
6695,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.188014
6995,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.948931
8006,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.191189
6506,2026cancmp,FIRST California Northern State Championship,0.0987925
9706,2026cancmp,FIRST California Northern State Championship,0.109428
8016,2026cancmp,FIRST California Northern State Championship,0.378218
5026,2026cancmp,FIRST California Northern State Championship,0.878524
6036,2026cancmp,FIRST California Northern State Championship,0.466048
5136,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.937119
1836,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.525191
3256,2026cancmp,FIRST California Northern State Championship,0.762667
4276,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0347389
3476,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.72866
4186,2026cancmp,FIRST California Northern State Championship,0.305921
9696,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.331743
5507,2026cancmp,FIRST California Northern State Championship,0.573856
7607,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0889863
5817,2026cancmp,FIRST California Northern State Championship,1
5027,2026cancmp,FIRST California Northern State Championship,0.0987925
7327,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0362746
2827,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0133411
5137,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.590007
7137,2026cancmp,FIRST California Northern State Championship,0.46691
2637,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,1
7447,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.124454
3647,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.73644
7157,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.657776
3257,2026cancmp,FIRST California Northern State Championship,0.784476
6657,2026cancmp,FIRST California Northern State Championship,0.300787
1857,2026cancmp,FIRST California Northern State Championship,0.503247
5857,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.356666
2367,2026cancmp,FIRST California Northern State Championship,0.0993797
7667,2026cancmp,FIRST California Northern State Championship,0.168128
1967,2026cancmp,FIRST California Northern State Championship,0.56799
7777,2026cancmp,FIRST California Northern State Championship,0.15747
1197,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.955436
3408,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.226893
9408,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.954662
6418,2026cancmp,FIRST California Northern State Championship,0.444419
6918,2026cancmp,FIRST California Northern State Championship,0.266707
3128,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,1
3328,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0889863
7528,2026cancmp,FIRST California Northern State Championship,0.0728819
5728,2026cancmp,FIRST California Northern State Championship,0.149239
9038,2026cancmp,FIRST California Northern State Championship,0.378218
1138,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.99982
6238,2026cancmp,FIRST California Northern State Championship,0.668847
1538,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.937937
4738,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.937937
8048,2026cancmp,FIRST California Northern State Championship,0.411838
1148,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.99982
1458,2026cancmp,FIRST California Northern State Championship,0.620726
5458,2026cancmp,FIRST California Northern State Championship,0.351845
2658,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.151702
6658,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.268723
8768,2026cancmp,FIRST California Northern State Championship,0.341155
1868,2026cancmp,FIRST California Northern State Championship,0.442826
1678,2026cancmp,FIRST California Northern State Championship,1
2288,2026cancmp,FIRST California Northern State Championship,0.442826
1388,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.85908
3598,2026cancmp,FIRST California Northern State Championship,0.745918
4698,2026cancmp,FIRST California Northern State Championship,0.564223
8898,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.118965
3309,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.539252
4019,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0
8119,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.605048
4419,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.520032
5419,2026cancmp,FIRST California Northern State Championship,0.739278
7419,2026cancmp,FIRST California Northern State Championship,0.999999
4619,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,1.28563e-05
6619,2026cancmp,FIRST California Northern State Championship,0.466048
4919,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.231263
2429,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.97321
2839,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.196218
3749,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.497308
6059,2026cancmp,FIRST California Northern State Championship,0.250718
1159,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0315712
4159,2026cancmp,FIRST California Northern State Championship,0.445313
2659,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.528892
1759,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.00597359
3759,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.164695
3669,2026cancmp,FIRST California Northern State Championship,0.026564
4669,2026cancmp,FIRST California Northern State Championship,0.276301
5669,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.16808
5869,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.196218
4079,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.657776
5089,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.285123
3189,2026cancmp,FIRST California Northern State Championship,0.411838
2489,2026cancmp,FIRST California Northern State Championship,0.276301
5199,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.909175
5499,2026cancmp,FIRST California Northern State Championship,0.252554
4999,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.356666
10500,2026cancmp,FIRST California Northern State Championship,0.21505
11230,2026cancmp,FIRST California Northern State Championship,0.380601
11501,2026cancmp,FIRST California Northern State Championship,0.380601
10221,2026cancmp,FIRST California Northern State Championship,0.109079
11261,2026cancmp,FIRST California Northern State Championship,0.0461921
10281,2026cancmp,FIRST California Northern State Championship,0.138293
10212,2026cancmp,FIRST California Northern State Championship,0.261812
10252,2026cancmp,FIRST California Northern State Championship,0.336983
10372,2026cancmp,FIRST California Northern State Championship,0.21505
10392,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0586434
11243,2026cancmp,FIRST California Northern State Championship,0.380601
11463,2026cancmp,FIRST California Northern State Championship,0.380601
11024,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.466622
10644,2026cancmp,FIRST California Northern State Championship,0.210017
11274,2026cancmp,FIRST California Northern State Championship,0.380601
10615,2026cancmp,FIRST California Northern State Championship,0.255911
10625,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.00239963
10336,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.296651
10936,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.466622
10166,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0895828
10586,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.296651
11096,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.466622
11296,2026cancmp,FIRST California Northern State Championship,0.380601
10147,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0895828
11247,2026cancmp,FIRST California Northern State Championship,0.380601
10658,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.296651
10339,2026cancmp,FIRST California Northern State Championship,0.300971
10059,2026cancmp,FIRST California Northern State Championship,0.284475
11459,2026cascmp,FIRST California Southern State Championship presented by Qualcomm,0.0896451
61,2026necmp,New England FIRST District Championship,0.925022
95,2026necmp,New England FIRST District Championship,0.786146
97,2026necmp,New England FIRST District Championship,0.304065
58,2026necmp,New England FIRST District Championship,0.702869
78,2026necmp,New England FIRST District Championship,0.824612
88,2026necmp,New England FIRST District Championship,0.882419
69,2026necmp,New England FIRST District Championship,0.469578
230,2026necmp,New England FIRST District Championship,0.860786
190,2026necmp,New England FIRST District Championship,1
501,2026necmp,New England FIRST District Championship,0.57512
811,2026necmp,New England FIRST District Championship,0.165269
131,2026necmp,New England FIRST District Championship,0.600131
151,2026necmp,New England FIRST District Championship,0.427106
571,2026necmp,New England FIRST District Championship,0.787152
181,2026necmp,New England FIRST District Championship,0.459931
172,2026necmp,New England FIRST District Championship,0.927144
133,2026necmp,New England FIRST District Championship,0.922666
663,2026necmp,New England FIRST District Championship,0.292456
173,2026necmp,New England FIRST District Championship,0.427106
125,2026necmp,New England FIRST District Championship,0.933662
155,2026necmp,New England FIRST District Championship,0.667911
175,2026necmp,New England FIRST District Championship,0.785276
195,2026necmp,New England FIRST District Championship,0.969496
716,2026necmp,New England FIRST District Championship,0.184159
126,2026necmp,New England FIRST District Championship,0.345499
236,2026necmp,New England FIRST District Championship,0.560236
246,2026necmp,New England FIRST District Championship,0.503345
166,2026necmp,New England FIRST District Championship,0.786146
176,2026necmp,New England FIRST District Championship,0.929703
237,2026necmp,New England FIRST District Championship,0.484359
157,2026necmp,New England FIRST District Championship,0.646232
467,2026necmp,New England FIRST District Championship,0.787152
177,2026necmp,New England FIRST District Championship,0.522719
228,2026necmp,New England FIRST District Championship,0.57512
138,2026necmp,New England FIRST District Championship,0.787232
238,2026necmp,New England FIRST District Championship,0.427106
348,2026necmp,New England FIRST District Championship,0.228821
558,2026necmp,New England FIRST District Championship,0.345499
178,2026necmp,New England FIRST District Championship,0.293344
509,2026necmp,New England FIRST District Championship,0.522719
319,2026necmp,New England FIRST District Championship,0.356785
429,2026necmp,New England FIRST District Championship,0.469578
839,2026necmp,New England FIRST District Championship,0.757809
999,2026necmp,New England FIRST District Championship,0.533674
5000,2026necmp,New England FIRST District Championship,0.491771
1100,2026necmp,New England FIRST District Championship,0.707415
8410,2026necmp,New England FIRST District Championship,0.282484
9710,2026necmp,New England FIRST District Championship,0.522719
6620,2026necmp,New England FIRST District Championship,0.0605646
1740,2026necmp,New England FIRST District Championship,0.383206
1350,2026necmp,New England FIRST District Championship,0.239592
7760,2026necmp,New England FIRST District Championship,0.465643
2170,2026necmp,New England FIRST District Championship,0.228821
2370,2026necmp,New England FIRST District Championship,0.757809
6690,2026necmp,New England FIRST District Championship,0.304065
9101,2026necmp,New England FIRST District Championship,0.459896
6201,2026necmp,New England FIRST District Championship,0.757809
4311,2026necmp,New England FIRST District Championship,0.503526
8421,2026necmp,New England FIRST District Championship,0.0937639
1721,2026necmp,New England FIRST District Championship,0.477132
6731,2026necmp,New England FIRST District Championship,0.573781
4041,2026necmp,New England FIRST District Championship,0.98918
3461,2026necmp,New England FIRST District Championship,0.356785
1761,2026necmp,New England FIRST District Championship,0.13692
4761,2026necmp,New England FIRST District Championship,0.213462
1071,2026necmp,New England FIRST District Championship,0.698453
5491,2026necmp,New England FIRST District Championship,0.159298
6691,2026necmp,New England FIRST District Championship,0.0696235
1991,2026necmp,New England FIRST District Championship,0.500817
5902,2026necmp,New England FIRST District Championship,0.123023
5112,2026necmp,New England FIRST District Championship,0.487685
1512,2026necmp,New England FIRST District Championship,0.551275
2712,2026necmp,New England FIRST District Championship,0.119467
5422,2026necmp,New England FIRST District Championship,0.98918
1922,2026necmp,New England FIRST District Championship,0.293344
5142,2026necmp,New England FIRST District Championship,0.862012
2342,2026necmp,New England FIRST District Championship,0.871846
2262,2026necmp,New England FIRST District Championship,0.184159
6762,2026necmp,New England FIRST District Championship,0.295451
5962,2026necmp,New England FIRST District Championship,0.925022
4572,2026necmp,New England FIRST District Championship,0.560236
3182,2026necmp,New England FIRST District Championship,0.41299
8013,2026necmp,New England FIRST District Championship,0.98918
2713,2026necmp,New England FIRST District Championship,0.710192
5813,2026necmp,New England FIRST District Championship,0.931735
8023,2026necmp,New England FIRST District Championship,0.646232
3323,2026necmp,New England FIRST District Championship,0.447795
2423,2026necmp,New England FIRST District Championship,0.594569
2523,2026necmp,New England FIRST District Championship,0.293344
3623,2026necmp,New England FIRST District Championship,0.902212
6333,2026necmp,New England FIRST District Championship,0.182615
6933,2026necmp,New England FIRST District Championship,0.459931
9443,2026necmp,New England FIRST District Championship,0.667911
1153,2026necmp,New England FIRST District Championship,0.860786
6153,2026necmp,New England FIRST District Championship,0.835081
7153,2026necmp,New England FIRST District Championship,0.726399
5563,2026necmp,New England FIRST District Championship,0.356529
1073,2026necmp,New England FIRST District Championship,0.787232
4473,2026necmp,New England FIRST District Championship,0.528894
9193,2026necmp,New England FIRST District Championship,0.122412
7314,2026necmp,New England FIRST District Championship,0.0933829
6324,2026necmp,New England FIRST District Championship,0.824612
8724,2026necmp,New England FIRST District Championship,0.447795
4034,2026necmp,New England FIRST District Championship,0.159298
3634,2026necmp,New England FIRST District Championship,0.293344
8544,2026necmp,New England FIRST District Championship,0.484359
9644,2026necmp,New England FIRST District Championship,0.835081
3654,2026necmp,New England FIRST District Championship,0.228821
2064,2026necmp,New England FIRST District Championship,0.0469079
3464,2026necmp,New England FIRST District Championship,0.402551
4564,2026necmp,New England FIRST District Championship,0.41299
1474,2026necmp,New England FIRST District Championship,0.165269
7674,2026necmp,New England FIRST District Championship,0.272595
2084,2026necmp,New England FIRST District Championship,0.184159
5494,2026necmp,New England FIRST District Championship,0.236954
7694,2026necmp,New England FIRST District Championship,0.155405
3205,2026necmp,New England FIRST District Championship,0.299513
4905,2026necmp,New England FIRST District Championship,1
4925,2026necmp,New England FIRST District Championship,0.345499
1735,2026necmp,New England FIRST District Championship,0.528894
5735,2026necmp,New England FIRST District Championship,0.427106
9055,2026necmp,New England FIRST District Championship,0.285757
8085,2026necmp,New England FIRST District Championship,0.600131
2785,2026necmp,New England FIRST District Championship,0.295451
6895,2026necmp,New England FIRST District Championship,0.184159
8626,2026necmp,New England FIRST District Championship,0.590223
8046,2026necmp,New England FIRST District Championship,1
3146,2026necmp,New England FIRST District Championship,0.500817
6346,2026necmp,New England FIRST District Championship,0.345499
4546,2026necmp,New England FIRST District Championship,0.459896
5746,2026necmp,New England FIRST District Championship,0.155405
9056,2026necmp,New England FIRST District Championship,0.122412
5856,2026necmp,New England FIRST District Championship,0.155405
3566,2026necmp,New England FIRST District Championship,0.59853
4176,2026necmp,New England FIRST District Championship,0.272595
2876,2026necmp,New England FIRST District Championship,0.356785
9096,2026necmp,New England FIRST District Championship,0.165269
1307,2026necmp,New England FIRST District Championship,0.939488
7407,2026necmp,New England FIRST District Championship,1
7907,2026necmp,New England FIRST District Championship,0.00824096
1027,2026necmp,New England FIRST District Championship,0.105436
7127,2026necmp,New England FIRST District Championship,0.594569
1247,2026necmp,New England FIRST District Championship,0.183068
5347,2026necmp,New England FIRST District Championship,0.463675
1757,2026necmp,New England FIRST District Championship,0.551275
2067,2026necmp,New England FIRST District Championship,0.345499
6367,2026necmp,New England FIRST District Championship,0.238711
3467,2026necmp,New England FIRST District Championship,1
8567,2026necmp,New England FIRST District Championship,0.459896
1277,2026necmp,New England FIRST District Championship,0.427106
2877,2026necmp,New England FIRST District Championship,0.923501
5687,2026necmp,New England FIRST District Championship,1
3597,2026necmp,New England FIRST District Championship,0.835081
8708,2026necmp,New England FIRST District Championship,0.234894
6328,2026necmp,New England FIRST District Championship,1
4628,2026necmp,New England FIRST District Championship,0.182615
4048,2026necmp,New England FIRST District Championship,0.619881
2648,2026necmp,New England FIRST District Championship,0.59853
1058,2026necmp,New England FIRST District Championship,0.667911
3958,2026necmp,New England FIRST District Championship,0.0937639
2168,2026necmp,New England FIRST District Championship,0.321196
1768,2026necmp,New England FIRST District Championship,1
8709,2026necmp,New England FIRST District Championship,0.279572
4909,2026necmp,New England FIRST District Championship,1
1119,2026necmp,New England FIRST District Championship,0.939488
3719,2026necmp,New England FIRST District Championship,0.13692
6329,2026necmp,New England FIRST District Championship,1
1729,2026necmp,New England FIRST District Championship,0.484359
9729,2026necmp,New England FIRST District Championship,0.217373
5459,2026necmp,New England FIRST District Championship,0.551275
4169,2026necmp,New England FIRST District Championship,0.0482476
2079,2026necmp,New England FIRST District Championship,0.383206
8889,2026necmp,New England FIRST District Championship,0.503526
1099,2026necmp,New England FIRST District Championship,0.00824096
1699,2026necmp,New England FIRST District Championship,0.719691
10910,2026necmp,New England FIRST District Championship,0.421044
