Team #,CMP,Event,P(DCMP),P(CMP)
8013,2026necmp,"New England FIRST District Championship",0.980723,0.216106
2713,2026necmp,"New England FIRST District Championship",1,0.585822
5813,2026necmp,"New England FIRST District Championship",1,0.877611
8023,2026necmp,"New England FIRST District Championship",0.595419,0.0393169
3323,2026necmp,"New England FIRST District Championship",0.645853,0.0518556
2423,2026necmp,"New England FIRST District Championship",0.884268,0.152107
2523,2026necmp,"New England FIRST District Championship",0.253033,0.0339675
3623,2026necmp,"New England FIRST District Championship",1,0.0395569
6333,2026necmp,"New England FIRST District Championship",0.191051,0.00822549
6933,2026necmp,"New England FIRST District Championship",0.411346,0.0217621
9443,2026necmp,"New England FIRST District Championship",0.0451704,0.00140514
1153,2026necmp,"New England FIRST District Championship",0.970315,0.160032
6153,2026necmp,"New England FIRST District Championship",0.808204,0.0984741
7153,2026necmp,"New England FIRST District Championship",1,0.0310919
5563,2026necmp,"New England FIRST District Championship",0.0328931,0.000823538
1073,2026necmp,"New England FIRST District Championship",1,0.551657
4473,2026necmp,"New England FIRST District Championship",0.464547,0.0305006
9193,2026necmp,"New England FIRST District Championship",0.0292371,0.000903786
7314,2026necmp,"New England FIRST District Championship",0.0451704,0.00140514
6324,2026necmp,"New England FIRST District Championship",0.999186,0.351524
8724,2026necmp,"New England FIRST District Championship",0.84729,0.0979534
4034,2026necmp,"New England FIRST District Championship",0.113722,0.00387103
3634,2026necmp,"New England FIRST District Championship",0.253033,0.0339675
8544,2026necmp,"New England FIRST District Championship",0.241461,0.01095
9644,2026necmp,"New England FIRST District Championship",0.808204,0.0984741
3654,2026necmp,"New England FIRST District Championship",0.0349224,0.000792992
2064,2026necmp,"New England FIRST District Championship",0,0
3464,2026necmp,"New England FIRST District Championship",0,0
4564,2026necmp,"New England FIRST District Championship",0.360321,0.0217398
1474,2026necmp,"New England FIRST District Championship",0.00681554,0.000231294
7674,2026necmp,"New England FIRST District Championship",0.487068,0.0315923
2084,2026necmp,"New England FIRST District Championship",0.0328931,0.000823538
5494,2026necmp,"New England FIRST District Championship",0.0292371,0.000903786
7694,2026necmp,"New England FIRST District Championship",0,0
3205,2026necmp,"New England FIRST District Championship",0.00681554,0.000231294
4905,2026necmp,"New England FIRST District Championship",1,0.0199901
4925,2026necmp,"New England FIRST District Championship",0.113722,0.00387103
1735,2026necmp,"New England FIRST District Championship",0.978518,0.0275202
5735,2026necmp,"New England FIRST District Championship",0.464547,0.0305006
9055,2026necmp,"New England FIRST District Championship",0.862306,0.136372
8085,2026necmp,"New England FIRST District Championship",0.970315,0.160032
2785,2026necmp,"New England FIRST District Championship",0.0328931,0.000823538
6895,2026necmp,"New England FIRST District Championship",0.0272691,0.00101929
8626,2026necmp,"New England FIRST District Championship",0.0451704,0.00140514
8046,2026necmp,"New England FIRST District Championship",1,0.385779
3146,2026necmp,"New England FIRST District Championship",0.464547,0.0305006
6346,2026necmp,"New England FIRST District Championship",0.0292371,0.000903786
4546,2026necmp,"New England FIRST District Championship",0.0292371,0.000903786
5746,2026necmp,"New England FIRST District Championship",0.00681554,0.000231294
9056,2026necmp,"New England FIRST District Championship",0.109624,0.00493211
5856,2026necmp,"New England FIRST District Championship",0.0292371,0.000903786
3566,2026necmp,"New England FIRST District Championship",1,0.0520384
4176,2026necmp,"New England FIRST District Championship",0,0
2876,2026necmp,"New England FIRST District Championship",0.487068,0.0315923
9096,2026necmp,"New England FIRST District Championship",0.191051,0.00822549
1307,2026necmp,"New England FIRST District Championship",0.912351,0.183102
7407,2026necmp,"New England FIRST District Championship",1,0.551657
7907,2026necmp,"New England FIRST District Championship",0,0
1027,2026necmp,"New England FIRST District Championship",0.00744154,0.000316008
7127,2026necmp,"New England FIRST District Championship",1,0.288688
1247,2026necmp,"New England FIRST District Championship",0.00744154,0.000316008
5347,2026necmp,"New England FIRST District Championship",0.411346,0.0217621
1757,2026necmp,"New England FIRST District Championship",0.319781,0.0165322
2067,2026necmp,"New England FIRST District Championship",1,0.635101
6367,2026necmp,"New England FIRST District Championship",0,0
3467,2026necmp,"New England FIRST District Championship",1,0.978288
8567,2026necmp,"New England FIRST District Championship",0.177601,0.00883966
1277,2026necmp,"New England FIRST District Championship",0.79639,0.0760512
2877,2026necmp,"New England FIRST District Championship",1,0.144393
5687,2026necmp,"New England FIRST District Championship",1,0.972835
3597,2026necmp,"New England FIRST District Championship",0.808204,0.0984741
8708,2026necmp,"New England FIRST District Championship",0.191051,0.00822549
6328,2026necmp,"New England FIRST District Championship",1,0.986503
4628,2026necmp,"New England FIRST District Championship",0.181338,0.0246989
4048,2026necmp,"New England FIRST District Championship",0.577651,0.128093
2648,2026necmp,"New England FIRST District Championship",0.532201,0.0342228
1058,2026necmp,"New England FIRST District Championship",0.920112,0.143859
3958,2026necmp,"New England FIRST District Championship",0.912351,0.183102
2168,2026necmp,"New England FIRST District Championship",0.0503891,0.00252718
1768,2026necmp,"New England FIRST District Championship",1,0.883157
8709,2026necmp,"New England FIRST District Championship",0.884268,0.152107
4909,2026necmp,"New England FIRST District Championship",1,0.883157
1119,2026necmp,"New England FIRST District Championship",1,0.0950914
3719,2026necmp,"New England FIRST District Championship",0.0122122,0.000384343
6329,2026necmp,"New England FIRST District Championship",1,0.84545
1729,2026necmp,"New England FIRST District Championship",0.645853,0.0518556
9729,2026necmp,"New England FIRST District Championship",0.177601,0.00883966
5459,2026necmp,"New England FIRST District Championship",0.177601,0.00883966
4169,2026necmp,"New England FIRST District Championship",0,0
2079,2026necmp,"New England FIRST District Championship",1,0.144393
8889,2026necmp,"New England FIRST District Championship",0.595419,0.0393169
1099,2026necmp,"New England FIRST District Championship",0,0
1699,2026necmp,"New England FIRST District Championship",1,0.455231
10910,2026necmp,"New England FIRST District Championship",0.223806,0.0112943
11131,2026necmp,"New England FIRST District Championship",0.845626,0.100262
10912,2026necmp,"New England FIRST District Championship",0.399106,0.0233239
10592,2026necmp,"New England FIRST District Championship",0,0
10133,2026necmp,"New England FIRST District Championship",0.315484,0.0148248
10063,2026necmp,"New England FIRST District Championship",1,0.0966334
10973,2026necmp,"New England FIRST District Championship",0.836463,0.0763814
11483,2026necmp,"New England FIRST District Championship",0.7149,0.0505655
10393,2026necmp,"New England FIRST District Championship",0.510105,0.0337583
10254,2026necmp,"New England FIRST District Championship",1,0.549576
11464,2026necmp,"New England FIRST District Championship",0.138257,0.00551773
10245,2026necmp,"New England FIRST District Championship",0.692774,0.0503888
10945,2026necmp,"New England FIRST District Championship",0.0537576,0.00140258
11175,2026necmp,"New England FIRST District Championship",0.0696589,0.00194677
11336,2026necmp,"New England FIRST District Championship",0.399106,0.0233239
10156,2026necmp,"New England FIRST District Championship",0.0536018,0.00213313
10066,2026necmp,"New England FIRST District Championship",0.623778,0.0460565
10266,2026necmp,"New England FIRST District Championship",0.0258107,0.000722644
10937,2026necmp,"New England FIRST District Championship",0.0620167,0.00178121
11157,2026necmp,"New England FIRST District Championship",0.780641,0.0672981
10108,2026necmp,"New England FIRST District Championship",0.000888148,2.88912e-05
10138,2026necmp,"New England FIRST District Championship",0.0536018,0.00213313
11468,2026necmp,"New England FIRST District Championship",0.0482331,0.00208884
11409,2026necmp,"New England FIRST District Championship",0.677818,0.050161
11269,2026necmp,"New England FIRST District Championship",0.671284,0.0451787
11,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.996587,0.37909
41,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.594636,0.0584549
25,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.662009,0.0801281
75,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.355058,0.0245782
56,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.375206
87,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0873579,0.00421072
430,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.160483,0.00913737
321,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.411803,0.0344071
341,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.988016
102,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.271652,0.0185751
222,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.891724,0.202197
752,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
272,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.72995
103,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.688516
203,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0182324,0.00102613
303,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.728006,0.0812177
223,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.771101,0.110847
423,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690515,0.0706629
433,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.866536,0.168685
193,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.879262,0.159562
293,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690515,0.0706629
204,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.118737,0.00623218
714,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.419903,0.0645236
834,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.160483,0.00913737
484,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.909483,0.161123
555,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.879262,0.159562
365,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319242,0.0208363
316,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.911029
816,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0941919,0.0041995
486,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.115156
427,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.531932,0.0443365
708,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.112884
428,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.411803,0.0344071
709,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
219,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321816,0.024491
9100,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.427157,0.0354533
7110,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.101156
2720,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.271652,0.0185751
8130,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.022989,0.000768844
8630,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.313424,0.0491278
3340,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0182324,0.00102613
1640,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.944677,0.170533
4750,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.182009,0.0213173
6860,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.100419,0.0169704
2180,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00532416,0.000255353
5490,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00798552,0.00035258
2590,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.662118
5401,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.968235,0.236644
1811,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.319242,0.0208363
8721,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0211778,0.000891755
6921,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321816,0.024491
4361,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.728006,0.0812177
8771,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00556703,0.000326797
5181,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.72995
2191,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.160483,0.00913737
1391,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.968204,0.23795
1712,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.217227,0.0162023
2722,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.160483,0.00913737
5732,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.879262,0.159562
3142,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321816,0.024491
4342,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0390291,0.00271536
4652,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0211778,0.000891755
1672,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.213189
5992,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0307667,0.00143122
1403,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.909948
5113,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0474608,0.00265267
8513,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.909948
1923,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.503165
4653,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.118737,0.00623218
4573,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.214631,0.0124496
8704,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.427157,0.0354533
9014,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
3314,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.86896,0.137541
7414,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00174812,4.72455e-05
8714,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321816,0.024491
9424,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.38148,0.0731121
5624,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00556703,0.000326797
2234,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
2554,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.749599,0.0861601
5684,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
9094,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.662118
9015,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.256489
7045,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.434141,0.097825
6945,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0390291,0.00271536
8075,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.86896,0.137541
4575,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.813564,0.110843
4285,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.427157,0.0354533
2095,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
2495,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690515,0.0706629
5895,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.482664
8706,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.411803,0.0344071
2016,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.416694,0.0762337
6016,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0211778,0.000891755
9116,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0182324,0.00102613
9416,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.63263,0.0202462
6226,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
1626,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.214631,0.0124496
1676,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.375206
5407,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0390291,0.00271536
2607,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.96584
8707,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0390291,0.00271536
1807,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.476328,0.038624
8117,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.214631,0.0124496
9027,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.531932,0.0443365
3637,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.580978
4637,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00532416,0.000255353
1647,2026mrcmp,"FIRST Mid-Atlantic District Championship",1e-05,1.84753e-06
1257,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.271652,0.0185751
2577,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00716167,0.000167794
7587,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.987501,0.322212
6897,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.00483919,0.000162943
6808,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
1218,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.778644
8628,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.13251,0.0197014
5438,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.594636,0.0584549
2458,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0941919,0.0041995
1168,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.101156
8588,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.594636,0.0584549
2539,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.375206
2559,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.000478452,3.24504e-05
1279,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.321816,0.024491
1089,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.690515,0.0706629
5789,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.476328,0.038624
10400,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.99818,0.037027
10600,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.852656,0.117185
10070,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.63263,0.0202462
10170,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0575978,0.00240927
10232,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.211046,0.0354089
10143,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.531507,0.135312
10993,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.309574,0.0083374
11104,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.194507,0.0127128
10584,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.938006,0.182582
11225,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0947524,0.00430158
10995,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.468639,0.0341565
10366,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.187964,0.0140336
11366,2026mrcmp,"FIRST Mid-Atlantic District Championship",0,0
10157,2026mrcmp,"FIRST Mid-Atlantic District Championship",1,0.0222645
10997,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.0294268,0.00120631
10918,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.129694,0.00897396
10949,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.999218,0.282063
10979,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.914946,0.150819
10989,2026mrcmp,"FIRST Mid-Atlantic District Championship",0.194507,0.0127128
900,2026nccmp,"FIRST North Carolina State Championship",0.0124392,0.000922123
435,2026nccmp,"FIRST North Carolina State Championship",0.00673311,6.98815e-05
587,2026nccmp,"FIRST North Carolina State Championship",0,0
6500,2026nccmp,"FIRST North Carolina State Championship",1,0.536706
6240,2026nccmp,"FIRST North Carolina State Championship",0,0
2640,2026nccmp,"FIRST North Carolina State Championship",0.671423,0.00539642
9150,2026nccmp,"FIRST North Carolina State Championship",1,0.0124937
5160,2026nccmp,"FIRST North Carolina State Championship",1,0.172861
3680,2026nccmp,"FIRST North Carolina State Championship",0.190873,0.00327622
5190,2026nccmp,"FIRST North Carolina State Championship",0.38113,0.00971089
7890,2026nccmp,"FIRST North Carolina State Championship",1,0.546247
5511,2026nccmp,"FIRST North Carolina State Championship",0,0
4561,2026nccmp,"FIRST North Carolina State Championship",1,0.671893
4861,2026nccmp,"FIRST North Carolina State Championship",0.190873,0.00327622
6502,2026nccmp,"FIRST North Carolina State Championship",1,0.0453598
3822,2026nccmp,"FIRST North Carolina State Championship",0.293869,0.0074867
9032,2026nccmp,"FIRST North Carolina State Championship",1,0.771319
6932,2026nccmp,"FIRST North Carolina State Championship",0,0
9042,2026nccmp,"FIRST North Carolina State Championship",0.0219737,0.000390358
6242,2026nccmp,"FIRST North Carolina State Championship",0.230819,0.00478779
9762,2026nccmp,"FIRST North Carolina State Championship",0,0
2682,2026nccmp,"FIRST North Carolina State Championship",1,0.0247508
1533,2026nccmp,"FIRST North Carolina State Championship",1,0.211309
7443,2026nccmp,"FIRST North Carolina State Championship",0.00683396,7.70082e-05
7763,2026nccmp,"FIRST North Carolina State Championship",0.999075,0.0107908
3893,2026nccmp,"FIRST North Carolina State Championship",0.038467,0.000524387
6004,2026nccmp,"FIRST North Carolina State Championship",1,0.241768
2724,2026nccmp,"FIRST North Carolina State Championship",1,0.677214
4534,2026nccmp,"FIRST North Carolina State Championship",1,0.771319
6894,2026nccmp,"FIRST North Carolina State Championship",0.994088,0.175257
9005,2026nccmp,"FIRST North Carolina State Championship",0.0219737,0.000390358
8205,2026nccmp,"FIRST North Carolina State Championship",0.989268,0.19148
9605,2026nccmp,"FIRST North Carolina State Championship",0,0
1225,2026nccmp,"FIRST North Carolina State Championship",1,0.0305648
4935,2026nccmp,"FIRST North Carolina State Championship",1,0.0305648
4795,2026nccmp,"FIRST North Carolina State Championship",1,0.815415
3506,2026nccmp,"FIRST North Carolina State Championship",1,0.95778
4816,2026nccmp,"FIRST North Carolina State Championship",0.0208112,0.00035824
3336,2026nccmp,"FIRST North Carolina State Championship",0.695166,0.0383109
8746,2026nccmp,"FIRST North Carolina State Championship",1,0.015906
3196,2026nccmp,"FIRST North Carolina State Championship",1,0.0143741
9296,2026nccmp,"FIRST North Carolina State Championship",0.00921317,0.00013217
9496,2026nccmp,"FIRST North Carolina State Championship",1,0.797079
5607,2026nccmp,"FIRST North Carolina State Championship",0.622729,0.0263954
9607,2026nccmp,"FIRST North Carolina State Championship",0,0
5727,2026nccmp,"FIRST North Carolina State Championship",0.671423,0.00539642
8727,2026nccmp,"FIRST North Carolina State Championship",1,0.33999
8757,2026nccmp,"FIRST North Carolina State Championship",0.0124392,0.000922123
9297,2026nccmp,"FIRST North Carolina State Championship",0.893024,0.0828841
6908,2026nccmp,"FIRST North Carolina State Championship",0,0
5518,2026nccmp,"FIRST North Carolina State Championship",0,0
7918,2026nccmp,"FIRST North Carolina State Championship",1,0.149259
4828,2026nccmp,"FIRST North Carolina State Championship",0.999933,0.00861721
8738,2026nccmp,"FIRST North Carolina State Championship",1,0.0143741
8758,2026nccmp,"FIRST North Carolina State Championship",0.00673311,6.98815e-05
9788,2026nccmp,"FIRST North Carolina State Championship",0.877449,0.0890634
6888,2026nccmp,"FIRST North Carolina State Championship",0.959025,0.00792951
9198,2026nccmp,"FIRST North Carolina State Championship",0.0908155,0.00165876
9298,2026nccmp,"FIRST North Carolina State Championship",0,0
5919,2026nccmp,"FIRST North Carolina State Championship",0,0
3229,2026nccmp,"FIRST North Carolina State Championship",1,0.0542106
8429,2026nccmp,"FIRST North Carolina State Championship",1,0.746653
6729,2026nccmp,"FIRST North Carolina State Championship",0.38113,0.00971089
4829,2026nccmp,"FIRST North Carolina State Championship",0.344753,0.0107613
6639,2026nccmp,"FIRST North Carolina State Championship",1,0.0799733
2059,2026nccmp,"FIRST North Carolina State Championship",1,0.50547
3459,2026nccmp,"FIRST North Carolina State Championship",0.344753,0.0107613
9559,2026nccmp,"FIRST North Carolina State Championship",1,0.0247508
9789,2026nccmp,"FIRST North Carolina State Championship",0.173093,0.00355715
10260,2026nccmp,"FIRST North Carolina State Championship",0.418143,0.012176
10121,2026nccmp,"FIRST North Carolina State Championship",1,0.0454307
11161,2026nccmp,"FIRST North Carolina State Championship",0,0
10302,2026nccmp,"FIRST North Carolina State Championship",1,0.0284131
10412,2026nccmp,"FIRST North Carolina State Championship",0,0
10072,2026nccmp,"FIRST North Carolina State Championship",0,0
11353,2026nccmp,"FIRST North Carolina State Championship",1,0.0561958
10583,2026nccmp,"FIRST North Carolina State Championship",0.0114307,0.000134778
10304,2026nccmp,"FIRST North Carolina State Championship",2.5e-05,6.523e-06
10704,2026nccmp,"FIRST North Carolina State Championship",0,0
10354,2026nccmp,"FIRST North Carolina State Championship",0,0
11285,2026nccmp,"FIRST North Carolina State Championship",0.959025,0.00792951
11146,2026nccmp,"FIRST North Carolina State Championship",0.764601,0.035313
10107,2026nccmp,"FIRST North Carolina State Championship",1,0.0284131
11417,2026nccmp,"FIRST North Carolina State Championship",0.647505,0.021871
10077,2026nccmp,"FIRST North Carolina State Championship",1,0.0166501
11377,2026nccmp,"FIRST North Carolina State Championship",1,0.0467337
11297,2026nccmp,"FIRST North Carolina State Championship",0.0560291,0.000906716
10248,2026nccmp,"FIRST North Carolina State Championship",1,0.0166501
11179,2026nccmp,"FIRST North Carolina State Championship",1,0.122866
281,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.970981,0.0560572
342,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.578605
343,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999998,0.288855
3490,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.956208,0.0569264
1051,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.812424,0.0250066
4451,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.853156
6961,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.853786,0.0260022
1102,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.977479,0.059463
4533,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.429904,0.00506338
4083,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0,0
1293,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.033089
4864,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0200804
9315,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.812424,0.0250066
2815,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0125914
8575,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.64236
7085,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.896354,0.0313293
6366,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999882,0.173405
3976,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.0422617,1.28415e-05
8137,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.858851,0.0278749
6167,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.637796,0.012037
1287,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.398277
1758,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.38312
1319,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.896354,0.0313293
3489,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0410134
11311,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0,0
10231,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.779195,0.019194
10361,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.984137,0.0685865
10591,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.907571,0.0366363
11424,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999599,0.111545
11254,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.999995,0.183494
11475,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.281056,0.00213764
11167,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.990709,0.0587538
10367,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.968378,0.0576496
11467,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.215879,0.00204775
11308,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.997485,0.0931413
11368,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.993324,0.0784044
10388,2026sccmp,"FIRST South Carolina State Championship presented by Magna",1,0.0147004
11398,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.997485,0.0931413
10619,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.000329167,1.69178e-05
10599,2026sccmp,"FIRST South Carolina State Championship presented by Magna",0.857324,0.0240816
620,2026chcmp,"FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA",0.823103,0.0135196
